Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Palkó Dárdai,Hertha BSC,7,1,113,1.3,0,0.00,2018-2019,Bundesliga
Vladimír Darida,Hertha BSC,10,3,376,4.2,0,0.00,2018-2019,Bundesliga
Alphonso Davies,Bayern Munich,6,0,80,0.9,1,1.13,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Thomas Delaney,Dortmund,30,27,"2,283",25.4,3,0.12,2018-2019,Bundesliga
Kerem Demirbay,Hoffenheim,26,24,"2,017",22.4,4,0.18,2018-2019,Bundesliga
Diego Demme,RB Leipzig,26,24,"2,055",22.8,0,0.00,2018-2019,Bundesliga
Franco Di Santo,Schalke 04,4,3,245,2.7,0,0.00,2018-2019,Bundesliga
Abdou Diallo,Dortmund,28,27,"2,379",26.4,1,0.04,2018-2019,Bundesliga
Daniel Didavi,Stuttgart,20,8,956,10.6,2,0.19,2018-2019,Bundesliga
Tim Dierßen,Hannover 96,1,0,16,0.2,0,0.00,2018-2019,Bundesliga
Javairô Dilrosun,Hertha BSC,17,7,898,10.0,2,0.20,2018-2019,Bundesliga
Giulio Donati,Mainz 05,9,6,625,6.9,0,0.00,2018-2019,Bundesliga
Ji Dong-won,Augsburg,14,10,891,9.9,4,0.40,2018-2019,Bundesliga
Anastasios Donis,Stuttgart,24,11,962,10.7,5,0.47,2018-2019,Bundesliga
Aleksandar Dragović,Leverkusen,18,13,"1,335",14.8,2,0.13,2018-2019,Bundesliga
Josip Drmić,M'Gladbach,5,2,222,2.5,2,0.81,2018-2019,Bundesliga
Jaroslav Drobný,Düsseldorf,2,2,180,2.0,0,0.00,2018-2019,Bundesliga
Marvin Ducksch,Düsseldorf,16,8,823,9.1,1,0.11,2018-2019,Bundesliga
Ondrej Duda,Hertha BSC,32,30,"2,563",28.5,11,0.39,2018-2019,Bundesliga
Johannes Eggestein,Werder Bremen,23,12,"1,113",12.4,4,0.32,2018-2019,Bundesliga
Maximilian Eggestein,Werder Bremen,34,34,"3,052",33.9,5,0.15,2018-2019,Bundesliga
Josip Elez,Hannover 96,10,7,646,7.2,0,0.00,2018-2019,Bundesliga
Nico Elvedi,M'Gladbach,30,30,"2,623",29.1,2,0.07,2018-2019,Bundesliga
Breel Embolo,Schalke 04,20,15,"1,345",14.9,5,0.33,2018-2019,Bundesliga
Patrick Erras,Nürnberg,19,13,"1,222",13.6,0,0.00,2018-2019,Bundesliga
Michael Esser,Hannover 96,32,32,"2,880",32.0,0,0.00,2018-2019,Bundesliga
Alexander Esswein,Stuttgart,17,15,"1,251",13.9,0,0.00,2018-2019,Bundesliga
Ewerton,Nürnberg,18,15,"1,341",14.9,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Marco Fabián,Eint Frankfurt,1,1,62,0.7,0,0.00,2018-2019,Bundesliga
Ralf Fährmann,Schalke 04,17,16,"1,470",16.3,0,0.00,2018-2019,Bundesliga
Simon Falette,Eint Frankfurt,7,7,600,6.7,0,0.00,2018-2019,Bundesliga
Felipe,Hannover 96,17,14,"1,095",12.2,2,0.16,2018-2019,Bundesliga
Ohis Felix Uduokhai,Wolfsburg,11,2,244,2.7,0,0.00,2018-2019,Bundesliga
Gelson Fernandes,Eint Frankfurt,28,28,"2,225",24.7,1,0.04,2018-2019,Bundesliga
Oliver Fink,Düsseldorf,18,13,"1,055",11.7,3,0.26,2018-2019,Bundesliga
Alfreð Finnbogason,Augsburg,18,17,"1,335",14.8,10,0.67,2018-2019,Bundesliga
Mark Flekken,Freiburg,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Emil Forsberg,RB Leipzig,20,14,"1,249",13.9,4,0.29,2018-2019,Bundesliga
Iver Fossum,Hannover 96,9,5,455,5.1,0,0.00,2018-2019,Bundesliga
Raphael Framberger,Augsburg,7,6,548,6.1,0,0.00,2018-2019,Bundesliga
Mike Frantz,Freiburg,31,29,"2,216",24.6,2,0.08,2018-2019,Bundesliga
Marco Friedl,Werder Bremen,7,5,474,5.3,0,0.00,2018-2019,Bundesliga
Alexander Fuchs,Nürnberg,9,8,655,7.3,1,0.14,2018-2019,Bundesliga
Niclas Füllkrug,Hannover 96,14,13,"1,112",12.4,2,0.16,2018-2019,Bundesliga
Mijat Gaćinović,Eint Frankfurt,29,16,"1,626",18.1,0,0.00,2018-2019,Bundesliga
Jean-Philippe Gbamin,Mainz 05,31,30,"2,672",29.7,2,0.07,2018-2019,Bundesliga
Theodor Gebre Selassie,Werder Bremen,32,32,"2,814",31.3,3,0.10,2018-2019,Bundesliga
Dennis Geiger,Hoffenheim,4,2,246,2.7,0,0.00,2018-2019,Bundesliga
Christian Gentner,Stuttgart,29,24,"2,018",22.4,0,0.00,2018-2019,Bundesliga
Yannick Gerhardt,Wolfsburg,30,28,"2,455",27.3,2,0.07,2018-2019,Bundesliga
Fabian Giefer,Augsburg,4,4,360,4.0,0,0.00,2018-2019,Bundesliga
Niko Gießelmann,Düsseldorf,30,29,"2,593",28.8,0,0.00,2018-2019,Bundesliga
Daniel Ginczek,Wolfsburg,24,12,"1,276",14.2,6,0.42,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Matthias Ginter,M'Gladbach,27,27,"2,379",26.4,2,0.08,2018-2019,Bundesliga
Serge Gnabry,Bayern Munich,30,21,"1,762",19.6,10,0.51,2018-2019,Bundesliga
Kevin Goden,Nürnberg,5,3,273,3.0,0,0.00,2018-2019,Bundesliga
Mario Gómez,Stuttgart,31,25,"2,211",24.6,7,0.28,2018-2019,Bundesliga
Jérôme Gondorf,Freiburg,25,13,"1,296",14.4,2,0.14,2018-2019,Bundesliga
Nicolás González,Stuttgart,30,23,"2,162",24.0,2,0.08,2018-2019,Bundesliga
Leon Goretzka,Bayern Munich,30,23,"2,023",22.5,8,0.36,2018-2019,Bundesliga
Felix Götze,Augsburg,6,0,126,1.4,1,0.71,2018-2019,Bundesliga
Mario Götze,Dortmund,26,19,"1,674",18.6,7,0.38,2018-2019,Bundesliga
Jeffrey Gouweleeuw,Augsburg,25,24,"2,092",23.2,0,0.00,2018-2019,Bundesliga
Michael Gregoritsch,Augsburg,32,28,"2,487",27.6,6,0.22,2018-2019,Bundesliga
Vincenzo Grifo,Hoffenheim,7,3,335,3.7,1,0.27,2018-2019,Bundesliga
Vincenzo Grifo,Freiburg,16,16,"1,427",15.9,6,0.38,2018-2019,Bundesliga
Florian Grillitsch,Hoffenheim,30,27,"2,394",26.6,0,0.00,2018-2019,Bundesliga
Marko Grujić,Hertha BSC,22,20,"1,780",19.8,5,0.25,2018-2019,Bundesliga
Raphaël Guerreiro,Dortmund,23,17,"1,527",17.0,2,0.12,2018-2019,Bundesliga
Josuha Guilavogui,Wolfsburg,19,18,"1,570",17.4,2,0.11,2018-2019,Bundesliga
Péter Gulácsi,RB Leipzig,33,33,"2,925",32.5,0,0.00,2018-2019,Bundesliga
Manuel Gulde,Freiburg,21,20,"1,712",19.0,1,0.05,2018-2019,Bundesliga
Christian Günter,Freiburg,32,32,"2,879",32.0,0,0.00,2018-2019,Bundesliga
Ahmet Gürleyen,Mainz 05,1,0,13,0.1,0,0.00,2018-2019,Bundesliga
Jonathan de Guzmán,Eint Frankfurt,28,17,"1,564",17.4,3,0.17,2018-2019,Bundesliga
Janik Haberer,Freiburg,27,26,"2,340",26.0,1,0.04,2018-2019,Bundesliga
Alexander Hack,Mainz 05,14,11,"1,020",11.3,1,0.09,2018-2019,Bundesliga
Benjamin Hadžić,Hannover 96,3,0,25,0.3,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
André Hahn,Augsburg,28,21,"2,052",22.8,4,0.18,2018-2019,Bundesliga
Amadou Haidara,RB Leipzig,9,4,378,4.2,1,0.24,2018-2019,Bundesliga
Achraf Hakimi,Dortmund,21,19,"1,740",19.3,2,0.10,2018-2019,Bundesliga
Sébastien Haller,Eint Frankfurt,29,23,"2,182",24.2,15,0.62,2018-2019,Bundesliga
Marcel Halstenberg,RB Leipzig,28,27,"2,414",26.8,3,0.11,2018-2019,Bundesliga
Genki Haraguchi,Hannover 96,28,22,"2,133",23.7,0,0.00,2018-2019,Bundesliga
Amine Harit,Schalke 04,18,12,"1,082",12.0,1,0.08,2018-2019,Bundesliga
Martin Harnik,Werder Bremen,18,10,828,9.2,4,0.43,2018-2019,Bundesliga
Makoto Hasebe,Eint Frankfurt,28,28,"2,520",28.0,0,0.00,2018-2019,Bundesliga
Kai Havertz,Leverkusen,34,33,"2,894",32.2,17,0.53,2018-2019,Bundesliga
Thorgan Hazard,M'Gladbach,33,33,"2,873",31.9,10,0.31,2018-2019,Bundesliga
Dominique Heintz,Freiburg,34,34,"3,053",33.9,1,0.03,2018-2019,Bundesliga
Rouwen Hennings,Düsseldorf,29,19,"1,833",20.4,7,0.34,2018-2019,Bundesliga
Benjamin Henrichs,Leverkusen,1,1,63,0.7,0,0.00,2018-2019,Bundesliga
Patrick Herrmann,M'Gladbach,24,10,"1,079",12.0,3,0.25,2018-2019,Bundesliga
Martin Hinteregger,Augsburg,18,18,"1,575",17.5,2,0.11,2018-2019,Bundesliga
Martin Hinteregger,Eint Frankfurt,14,14,"1,142",12.7,1,0.08,2018-2019,Bundesliga
Marwin Hitz,Dortmund,2,2,180,2.0,0,0.00,2018-2019,Bundesliga
André Hoffmann,Düsseldorf,13,11,"1,049",11.7,0,0.00,2018-2019,Bundesliga
Nicolas Höfler,Freiburg,18,18,"1,615",17.9,0,0.00,2018-2019,Bundesliga
Jonas Hofmann,M'Gladbach,27,21,"1,911",21.2,5,0.24,2018-2019,Bundesliga
Lucas Höler,Freiburg,26,11,"1,006",11.2,4,0.36,2018-2019,Bundesliga
Gerrit Holtmann,Mainz 05,4,1,145,1.6,0,0.00,2018-2019,Bundesliga
Justin Hoogma,Hoffenheim,2,1,111,1.2,0,0.00,2018-2019,Bundesliga
Lukáš Hrádecký,Leverkusen,32,32,"2,880",32.0,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Branimir Hrgota,Eint Frankfurt,1,0,5,0.1,0,0.00,2018-2019,Bundesliga
Benjamin Hübner,Hoffenheim,10,9,813,9.0,0,0.00,2018-2019,Bundesliga
Mats Hummels,Bayern Munich,21,20,"1,775",19.7,1,0.05,2018-2019,Bundesliga
Vedad Ibišević,Hertha BSC,28,24,"1,807",20.1,10,0.50,2018-2019,Bundesliga
Ivo Iličević,Nürnberg,3,0,39,0.4,0,0.00,2018-2019,Bundesliga
Stefan Ilsanker,RB Leipzig,19,10,933,10.4,0,0.00,2018-2019,Bundesliga
Emiliano Insúa,Stuttgart,27,24,"2,114",23.5,2,0.09,2018-2019,Bundesliga
Mikael Ishak,Nürnberg,29,22,"1,917",21.3,4,0.19,2018-2019,Bundesliga
Gian-Luca Itter,Wolfsburg,2,1,94,1.0,0,0.00,2018-2019,Bundesliga
Koo Ja-cheol,Augsburg,26,19,"1,640",18.2,2,0.11,2018-2019,Bundesliga
Lukas Jäger,Nürnberg,2,0,27,0.3,0,0.00,2018-2019,Bundesliga
Christoph Janker,Augsburg,4,1,72,0.8,0,0.00,2018-2019,Bundesliga
Tony Jantschke,M'Gladbach,14,10,933,10.4,0,0.00,2018-2019,Bundesliga
Rune Jarstein,Hertha BSC,31,31,"2,745",30.5,0,0.00,2018-2019,Bundesliga
Dennis Jastrzembski,Hertha BSC,5,0,61,0.7,0,0.00,2018-2019,Bundesliga
Tin Jedvaj,Leverkusen,16,13,"1,121",12.5,0,0.00,2018-2019,Bundesliga
Fredrik Jensen,Augsburg,6,2,207,2.3,0,0.00,2018-2019,Bundesliga
Joelinton,Hoffenheim,28,25,"2,130",23.7,7,0.30,2018-2019,Bundesliga
Aron Jóhannsson,Werder Bremen,1,0,4,0.0,0,0.00,2018-2019,Bundesliga
Fabian Johnson,M'Gladbach,18,11,"1,012",11.2,1,0.09,2018-2019,Bundesliga
Jonathas,Hannover 96,10,6,607,6.7,3,0.44,2018-2019,Bundesliga
Luka Jović,Eint Frankfurt,32,25,"2,243",24.9,17,0.68,2018-2019,Bundesliga
Sebastian Jung,Wolfsburg,1,1,56,0.6,0,0.00,2018-2019,Bundesliga
Ozan Kabak,Stuttgart,15,15,"1,350",15.0,3,0.20,2018-2019,Bundesliga
Pavel Kadeřábek,Hoffenheim,29,28,"2,509",27.9,3,0.11,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Shinji Kagawa,Dortmund,2,1,98,1.1,0,0.00,2018-2019,Bundesliga
Florian Kainz,Werder Bremen,8,5,373,4.1,0,0.00,2018-2019,Bundesliga
Salomon Kalou,Hertha BSC,30,27,"2,317",25.7,8,0.31,2018-2019,Bundesliga
Marcin Kamiński,Düsseldorf,27,27,"2,430",27.0,0,0.00,2018-2019,Bundesliga
Patrick Kammerbauer,Freiburg,1,0,2,0.0,0,0.00,2018-2019,Bundesliga
Kevin Kampl,RB Leipzig,27,25,"2,113",23.5,2,0.09,2018-2019,Bundesliga
Stefanos Kapino,Werder Bremen,1,0,45,0.5,0,0.00,2018-2019,Bundesliga
Kenan Karaman,Düsseldorf,21,9,919,10.2,3,0.29,2018-2019,Bundesliga
Marc-Oliver Kempf,Stuttgart,23,23,"2,025",22.5,2,0.09,2018-2019,Bundesliga
Sebastian Kerk,Nürnberg,21,17,"1,179",13.1,0,0.00,2018-2019,Bundesliga
Rani Khedira,Augsburg,30,30,"2,624",29.2,4,0.14,2018-2019,Bundesliga
Isaac Kiese Thelin,Leverkusen,6,1,180,2.0,0,0.00,2018-2019,Bundesliga
Joshua Kimmich,Bayern Munich,34,34,"3,060",34.0,2,0.06,2018-2019,Bundesliga
Davy Klaassen,Werder Bremen,33,33,"2,816",31.3,5,0.16,2018-2019,Bundesliga
Felix Klaus,Wolfsburg,15,5,443,4.9,1,0.20,2018-2019,Bundesliga
Tim Kleindienst,Freiburg,4,2,200,2.2,0,0.00,2018-2019,Bundesliga
Lukas Klostermann,RB Leipzig,26,22,"2,003",22.3,5,0.22,2018-2019,Bundesliga
Lukas Klünter,Hertha BSC,10,7,592,6.6,0,0.00,2018-2019,Bundesliga
Robin Knoche,Wolfsburg,31,31,"2,790",31.0,3,0.10,2018-2019,Bundesliga
Törles Knöll,Nürnberg,16,2,370,4.1,1,0.24,2018-2019,Bundesliga
Gregor Kobel,Hoffenheim,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Gregor Kobel,Augsburg,16,16,"1,389",15.4,0,0.00,2018-2019,Bundesliga
Robin Koch,Freiburg,24,21,"1,901",21.1,1,0.05,2018-2019,Bundesliga
Dominik Kohr,Leverkusen,18,10,973,10.8,0,0.00,2018-2019,Bundesliga
Ibrahima Konaté,RB Leipzig,28,27,"2,431",27.0,1,0.04,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Yevhen Konoplyanka,Schalke 04,13,7,656,7.3,1,0.14,2018-2019,Bundesliga
Pascal Köpke,Hertha BSC,7,0,74,0.8,0,0.00,2018-2019,Bundesliga
Julian Korb,Hannover 96,12,11,"1,006",11.2,0,0.00,2018-2019,Bundesliga
Filip Kostić,Eint Frankfurt,34,33,"2,956",32.8,6,0.18,2018-2019,Bundesliga
Dawid Kownacki,Düsseldorf,10,7,575,6.4,4,0.63,2018-2019,Bundesliga
Thomas Kraft,Hertha BSC,4,3,315,3.5,0,0.00,2018-2019,Bundesliga
Andrej Kramarić,Hoffenheim,30,28,"2,396",26.6,17,0.64,2018-2019,Bundesliga
Christoph Kramer,M'Gladbach,18,13,"1,136",12.6,2,0.16,2018-2019,Bundesliga
Max Kruse,Werder Bremen,32,32,"2,832",31.5,11,0.35,2018-2019,Bundesliga
Lukas Kübler,Freiburg,16,15,"1,184",13.2,0,0.00,2018-2019,Bundesliga
Yuya Kubo,Nürnberg,22,15,"1,357",15.1,1,0.07,2018-2019,Bundesliga
Pierre Kunde,Mainz 05,29,23,"1,909",21.2,0,0.00,2018-2019,Bundesliga
Ahmed Kutucu,Schalke 04,13,3,425,4.7,2,0.42,2018-2019,Bundesliga
Konrad Laimer,RB Leipzig,29,20,"1,874",20.8,1,0.05,2018-2019,Bundesliga
Michael Lang,M'Gladbach,17,15,"1,255",13.9,1,0.07,2018-2019,Bundesliga
Sebastian Langkamp,Werder Bremen,21,15,"1,414",15.7,0,0.00,2018-2019,Bundesliga
Danny Latza,Mainz 05,24,22,"1,863",20.7,0,0.00,2018-2019,Bundesliga
Valentino Lazaro,Hertha BSC,31,31,"2,741",30.5,3,0.10,2018-2019,Bundesliga
Mathew Leckie,Hertha BSC,18,10,941,10.5,2,0.19,2018-2019,Bundesliga
Tim Leibold,Nürnberg,32,32,"2,765",30.7,0,0.00,2018-2019,Bundesliga
Robert Lewandowski,Bayern Munich,33,33,"2,957",32.9,22,0.67,2018-2019,Bundesliga
Philipp Lienhart,Freiburg,14,7,614,6.8,0,0.00,2018-2019,Bundesliga
Davor Lovren,Düsseldorf,2,0,46,0.5,0,0.00,2018-2019,Bundesliga
Eduard Löwen,Nürnberg,22,17,"1,623",18.0,3,0.17,2018-2019,Bundesliga
Derrick Luckassen,Hertha BSC,4,2,250,2.8,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Dodi Lukebakio,Düsseldorf,31,22,"1,972",21.9,10,0.46,2018-2019,Bundesliga
Fabian Lustenberger,Hertha BSC,29,24,"2,172",24.1,0,0.00,2018-2019,Bundesliga
Andreas Luthe,Augsburg,15,14,"1,311",14.6,0,0.00,2018-2019,Bundesliga
Pablo Maffeo,Stuttgart,8,8,597,6.6,0,0.00,2018-2019,Bundesliga
Arne Maier,Hertha BSC,24,23,"2,064",22.9,0,0.00,2018-2019,Bundesliga
Linton Maina,Hannover 96,20,17,"1,414",15.7,1,0.06,2018-2019,Bundesliga
Yunus Mallı,Wolfsburg,21,5,701,7.8,1,0.13,2018-2019,Bundesliga
Georg Margreitter,Nürnberg,27,22,"2,064",22.9,2,0.09,2018-2019,Bundesliga
Aarón Martín,Mainz 05,33,32,"2,878",32.0,0,0.00,2018-2019,Bundesliga
Javi Martínez,Bayern Munich,21,16,"1,309",14.5,3,0.21,2018-2019,Bundesliga
Omar Mascarell,Schalke 04,14,11,993,11.0,0,0.00,2018-2019,Bundesliga
Jean-Philippe Mateta,Mainz 05,34,29,"2,483",27.6,14,0.51,2018-2019,Bundesliga
Christian Mathenia,Nürnberg,22,22,"1,932",21.5,0,0.00,2018-2019,Bundesliga
Rabbi Matondo,Schalke 04,7,1,189,2.1,0,0.00,2018-2019,Bundesliga
Philipp Max,Augsburg,30,30,"2,569",28.5,4,0.14,2018-2019,Bundesliga
Alexandru Maxim,Mainz 05,22,3,579,6.4,1,0.16,2018-2019,Bundesliga
Weston McKennie,Schalke 04,24,19,"1,746",19.4,1,0.05,2018-2019,Bundesliga
Admir Mehmedi,Wolfsburg,26,20,"1,692",18.8,6,0.32,2018-2019,Bundesliga
Hamza Mendyl,Schalke 04,9,7,544,6.0,0,0.00,2018-2019,Bundesliga
Virgil Misidjan,Nürnberg,23,17,"1,543",17.1,1,0.06,2018-2019,Bundesliga
Maximilian Mittelstädt,Hertha BSC,25,20,"1,804",20.0,1,0.05,2018-2019,Bundesliga
Kevin Möhwald,Werder Bremen,23,7,873,9.7,3,0.31,2018-2019,Bundesliga
Niklas Moisander,Werder Bremen,30,30,"2,637",29.3,0,0.00,2018-2019,Bundesliga
Alfredo Morales,Düsseldorf,23,16,"1,532",17.0,1,0.06,2018-2019,Bundesliga
Jan Morávek,Augsburg,13,7,757,8.4,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Lukas Mühl,Nürnberg,31,31,"2,790",31.0,1,0.03,2018-2019,Bundesliga
Nordi Mukiele,RB Leipzig,19,14,"1,225",13.6,1,0.07,2018-2019,Bundesliga
Florian Müller,Mainz 05,24,24,"2,160",24.0,0,0.00,2018-2019,Bundesliga
Nicolai Müller,Hannover 96,14,11,899,10.0,3,0.30,2018-2019,Bundesliga
Nicolai Müller,Eint Frankfurt,7,3,217,2.4,2,0.83,2018-2019,Bundesliga
Thomas Müller,Bayern Munich,32,28,"2,378",26.4,6,0.23,2018-2019,Bundesliga
Florent Muslija,Hannover 96,17,6,679,7.5,2,0.27,2018-2019,Bundesliga
Yvon Mvogo,RB Leipzig,2,1,135,1.5,0,0.00,2018-2019,Bundesliga
Phillipp Mwene,Mainz 05,6,2,274,3.0,0,0.00,2018-2019,Bundesliga
Obite N'Dicka,Eint Frankfurt,27,24,"2,304",25.6,1,0.04,2018-2019,Bundesliga
Naldo,Schalke 04,7,7,630,7.0,0,0.00,2018-2019,Bundesliga
Matija Nastasić,Schalke 04,28,28,"2,449",27.2,1,0.04,2018-2019,Bundesliga
Reiss Nelson,Hoffenheim,23,5,643,7.1,7,0.98,2018-2019,Bundesliga
Manuel Neuer,Bayern Munich,26,26,"2,302",25.6,0,0.00,2018-2019,Bundesliga
Florian Neuhaus,M'Gladbach,32,25,"2,062",22.9,3,0.13,2018-2019,Bundesliga
Moussa Niakhate,Mainz 05,33,32,"2,789",31.0,1,0.03,2018-2019,Bundesliga
Florian Niederlechner,Freiburg,24,12,970,10.8,4,0.37,2018-2019,Bundesliga
Håvard Nordtveit,Hoffenheim,8,4,470,5.2,0,0.00,2018-2019,Bundesliga
Alexander Nübel,Schalke 04,18,18,"1,588",17.6,0,0.00,2018-2019,Bundesliga
Kasim Nuhu,Hoffenheim,13,11,904,10.0,0,0.00,2018-2019,Bundesliga
Hans Nunoo Sarpei,Stuttgart,2,0,42,0.5,0,0.00,2018-2019,Bundesliga
Bastian Oczipka,Schalke 04,21,21,"1,875",20.8,1,0.05,2018-2019,Bundesliga
Chima Okoroji,Freiburg,2,1,104,1.2,0,0.00,2018-2019,Bundesliga
Karim Onisiwo,Mainz 05,26,11,"1,161",12.9,7,0.54,2018-2019,Bundesliga
Willi Orban,RB Leipzig,24,23,"2,049",22.8,4,0.18,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Yuya Osako,Werder Bremen,21,15,"1,346",15.0,3,0.20,2018-2019,Bundesliga
Matthias Ostrzolek,Hannover 96,18,16,"1,468",16.3,0,0.00,2018-2019,Bundesliga
David Otto,Hoffenheim,3,0,28,0.3,0,0.00,2018-2019,Bundesliga
Reece Oxford,Augsburg,8,6,505,5.6,0,0.00,2018-2019,Bundesliga
Berkay Özcan,Stuttgart,3,0,51,0.6,0,0.00,2018-2019,Bundesliga
Ramazan Özcan,Leverkusen,2,2,180,2.0,0,0.00,2018-2019,Bundesliga
Levin Öztunalı,Mainz 05,15,11,921,10.2,0,0.00,2018-2019,Bundesliga
Gonçalo Paciência,Eint Frankfurt,11,4,390,4.3,3,0.69,2018-2019,Bundesliga
Federico Palacios Martínez,Nürnberg,17,9,942,10.5,2,0.19,2018-2019,Bundesliga
Paulinho,Leverkusen,15,0,180,2.0,0,0.00,2018-2019,Bundesliga
Benjamin Pavard,Stuttgart,29,29,"2,610",29.0,0,0.00,2018-2019,Bundesliga
Jiří Pavlenka,Werder Bremen,34,34,"2,977",33.1,0,0.00,2018-2019,Bundesliga
Peter Pekarík,Hertha BSC,3,2,217,2.4,0,0.00,2018-2019,Bundesliga
Matheus Pereira,Nürnberg,19,16,"1,232",13.7,3,0.22,2018-2019,Bundesliga
Pavao Pervan,Wolfsburg,9,8,765,8.5,0,0.00,2018-2019,Bundesliga
Nils Petersen,Freiburg,24,20,"1,929",21.4,10,0.47,2018-2019,Bundesliga
Ondřej Petrák,Nürnberg,22,18,"1,624",18.0,0,0.00,2018-2019,Bundesliga
Maximilian Philipp,Dortmund,18,9,758,8.4,1,0.12,2018-2019,Bundesliga
Łukasz Piszczek,Dortmund,20,20,"1,756",19.5,1,0.05,2018-2019,Bundesliga
Claudio Pizarro,Werder Bremen,26,3,692,7.7,5,0.65,2018-2019,Bundesliga
Marvin Plattenhardt,Hertha BSC,22,22,"1,924",21.4,1,0.05,2018-2019,Bundesliga
Alassane Pléa,M'Gladbach,34,28,"2,503",27.8,12,0.43,2018-2019,Bundesliga
Luca Plogmann,Werder Bremen,1,0,38,0.4,0,0.00,2018-2019,Bundesliga
Stefan Posch,Hoffenheim,17,16,"1,402",15.6,0,0.00,2018-2019,Bundesliga
Yussuf Poulsen,RB Leipzig,31,27,"2,451",27.2,15,0.55,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Edgar Prib,Hannover 96,4,2,202,2.2,0,0.00,2018-2019,Bundesliga
Christian Pulisic,Dortmund,20,9,932,10.4,4,0.39,2018-2019,Bundesliga
Robin Quaison,Mainz 05,28,25,"2,194",24.4,7,0.29,2018-2019,Bundesliga
Raffael,M'Gladbach,13,5,543,6.0,2,0.33,2018-2019,Bundesliga
Rafinha,Bayern Munich,16,9,901,10.0,1,0.10,2018-2019,Bundesliga
Baba Rahman,Schalke 04,2,2,162,1.8,0,0.00,2018-2019,Bundesliga
Benito Raman,Düsseldorf,30,19,"1,681",18.7,10,0.54,2018-2019,Bundesliga
Milot Rashica,Werder Bremen,26,19,"1,550",17.2,9,0.52,2018-2019,Bundesliga
Yoric Ravet,Freiburg,4,0,75,0.8,0,0.00,2018-2019,Bundesliga
Ante Rebić,Eint Frankfurt,28,23,"1,978",22.0,9,0.41,2018-2019,Bundesliga
Karim Rekik,Hertha BSC,24,24,"2,068",23.0,0,0.00,2018-2019,Bundesliga
Michael Rensing,Düsseldorf,32,32,"2,880",32.0,0,0.00,2018-2019,Bundesliga
Marco Reus,Dortmund,27,27,"2,316",25.7,17,0.66,2018-2019,Bundesliga
Elvis Rexhbeçaj,Wolfsburg,24,13,"1,144",12.7,2,0.16,2018-2019,Bundesliga
Simon Rhein,Nürnberg,8,7,494,5.5,0,0.00,2018-2019,Bundesliga
Franck Ribéry,Bayern Munich,25,10,"1,174",13.0,6,0.46,2018-2019,Bundesliga
Marco Richter,Augsburg,25,17,"1,426",15.8,4,0.25,2018-2019,Bundesliga
Sascha Riether,Schalke 04,1,0,2,0.0,0,0.00,2018-2019,Bundesliga
Arjen Robben,Bayern Munich,12,7,567,6.3,4,0.63,2018-2019,Bundesliga
Sebastian Rode,Eint Frankfurt,12,12,923,10.3,0,0.00,2018-2019,Bundesliga
James Rodríguez,Bayern Munich,20,13,"1,138",12.6,7,0.55,2018-2019,Bundesliga
Jérôme Roussillon,Wolfsburg,28,28,"2,461",27.3,3,0.11,2018-2019,Bundesliga
Sebastian Rudy,Schalke 04,21,17,"1,356",15.1,0,0.00,2018-2019,Bundesliga
Lukas Rupp,Hoffenheim,1,0,25,0.3,0,0.00,2018-2019,Bundesliga
Marco Russ,Eint Frankfurt,5,3,380,4.2,0,0.00,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Frederik Rønnow,Eint Frankfurt,2,1,123,1.4,0,0.00,2018-2019,Bundesliga
Marcel Sabitzer,RB Leipzig,30,26,"2,352",26.1,4,0.15,2018-2019,Bundesliga
Nuri Şahin,Werder Bremen,20,19,"1,476",16.4,1,0.06,2018-2019,Bundesliga
Samuel Şahin-Radlinger,Hannover 96,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Carlos Salcedo,Eint Frankfurt,6,6,460,5.1,0,0.00,2018-2019,Bundesliga
Roland Sallai,Freiburg,10,5,527,5.9,2,0.34,2018-2019,Bundesliga
Edgar Salli,Nürnberg,3,1,116,1.3,0,0.00,2018-2019,Bundesliga
Renato Sanches,Bayern Munich,17,4,577,6.4,1,0.16,2018-2019,Bundesliga
Jadon Sancho,Dortmund,34,26,"2,461",27.3,12,0.44,2018-2019,Bundesliga
Salif Sané,Schalke 04,30,29,"2,614",29.0,2,0.07,2018-2019,Bundesliga
