Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Gerard Piqué,Barcelona,30,29,"2,632",29.2,2,0.07,2017-2018,La Liga
Guido Pizarro,Sevilla,24,19,"1,755",19.5,1,0.05,2017-2018,La Liga
Carles Planas,Girona,5,2,192,2.1,0,0.00,2017-2018,La Liga
Pere Pons,Girona,31,30,"2,559",28.4,0,0.00,2017-2018,La Liga
Francisco Portillo,Getafe,33,28,"2,460",27.3,2,0.07,2017-2018,La Liga
Portu,Girona,37,35,"2,997",33.3,11,0.33,2017-2018,La Liga
Sergio Postigo,Levante,30,27,"2,425",26.9,1,0.04,2017-2018,La Liga
Darío Poveda,Villarreal,1,0,2,0.0,0,0.00,2017-2018,La Liga
Andrés Prieto,Málaga,4,4,360,4.0,0,0.00,2017-2018,La Liga
Xabi Prieto,Real Sociedad,26,24,"1,929",21.4,3,0.14,2017-2018,La Liga
Dani Raba,Villarreal,21,14,"1,110",12.3,2,0.16,2017-2018,La Liga
Nemanja Radoja,Celta Vigo,26,11,"1,105",12.3,0,0.00,2017-2018,La Liga
Ivan Rakitić,Barcelona,35,31,"2,835",31.5,1,0.03,2017-2018,La Liga
Jonás Ramalho,Girona,26,25,"2,298",25.5,0,0.00,2017-2018,La Liga
Benito Ramírez,Las Palmas,4,1,166,1.8,0,0.00,2017-2018,La Liga
Sandro Ramírez,Sevilla,13,7,717,8.0,0,0.00,2017-2018,La Liga
Toño Ramírez,Real Sociedad,4,3,316,3.5,0,0.00,2017-2018,La Liga
Iván Ramis,Eibar,16,15,"1,302",14.5,3,0.21,2017-2018,La Liga
Omar Ramos,Leganés,23,18,"1,448",16.1,0,0.00,2017-2018,La Liga
Sergio Ramos,Real Madrid,26,26,"2,289",25.4,4,0.16,2017-2018,La Liga
Recio,Málaga,22,21,"1,837",20.4,1,0.05,2017-2018,La Liga
Alberto Redondo,Getafe,1,1,90,1.0,0,0.00,2017-2018,La Liga
Xesc Regis,Eibar,1,0,1,0.0,0,0.00,2017-2018,La Liga
,,,,,,,,2017-2018,La Liga
Loïc Rémy,Las Palmas,12,6,766,8.5,5,0.59,2017-2018,La Liga
Loïc Rémy,Getafe,11,6,457,5.1,3,0.59,2017-2018,La Liga
Federico Ricca,Málaga,14,13,"1,109",12.3,0,0.00,2017-2018,La Liga
Diego Rico,Leganés,26,26,"2,228",24.8,2,0.08,2017-2018,La Liga
Mikel Rico,Athletic Club,17,13,"1,171",13.0,0,0.00,2017-2018,La Liga
Sergio Rico,Sevilla,24,23,"2,156",24.0,0,0.00,2017-2018,La Liga
Asier Riesgo,Eibar,1,1,90,1.0,0,0.00,2017-2018,La Liga
Cristian Rivera,Eibar,7,2,246,2.7,0,0.00,2017-2018,La Liga
Rober,Levante,25,19,"1,909",21.2,0,0.00,2017-2018,La Liga
Roberto,Málaga,34,34,"3,060",34.0,0,0.00,2017-2018,La Liga
Sergi Roberto,Barcelona,30,24,"2,225",24.7,1,0.04,2017-2018,La Liga
Álex Robles,Málaga,1,1,90,1.0,0,0.00,2017-2018,La Liga
Marc Roca,Espanyol,8,2,264,2.9,0,0.00,2017-2018,La Liga
Rubén Rochina,Levante,5,1,151,1.7,1,0.60,2017-2018,La Liga
Rodri,Villarreal,37,36,"3,227",35.9,1,0.03,2017-2018,La Liga
Rodrigo,Valencia,37,31,"2,684",29.8,16,0.54,2017-2018,La Liga
Kévin Rodrigues,Real Sociedad,20,18,"1,635",18.2,1,0.06,2017-2018,La Liga
Ángel Rodríguez,Getafe,33,26,"2,293",25.5,13,0.51,2017-2018,La Liga
Iván Rodríguez,Málaga,1,0,20,0.2,0,0.00,2017-2018,La Liga
Diego Rolán,Málaga,26,21,"1,946",21.6,5,0.23,2017-2018,La Liga
Esteban Rolón,Málaga,8,6,418,4.6,0,0.00,2017-2018,La Liga
Óscar Romero,Alavés,5,2,251,2.8,0,0.00,2017-2018,La Liga
Cristiano Ronaldo,Real Madrid,27,27,"2,285",25.4,26,1.02,2017-2018,La Liga
Facundo Roncaglia,Celta Vigo,21,17,"1,492",16.6,0,0.00,2017-2018,La Liga
Roberto Rosales,Málaga,35,35,"3,123",34.7,1,0.03,2017-2018,La Liga
,,,,,,,,2017-2018,La Liga
Rubén,La Coruña,28,27,"2,478",27.5,0,0.00,2017-2018,La Liga
Aitor Ruibal,Betis,2,0,9,0.1,0,0.00,2017-2018,La Liga
Fabián Ruiz Peña,Betis,34,30,"2,659",29.5,3,0.10,2017-2018,La Liga
Víctor Ruiz,Villarreal,27,27,"2,416",26.8,2,0.07,2017-2018,La Liga
Antonio Rukavina,Villarreal,17,14,"1,272",14.1,0,0.00,2017-2018,La Liga
Gerónimo Rulli,Real Sociedad,26,26,"2,340",26.0,0,0.00,2017-2018,La Liga
Enric Saborit,Athletic Club,19,16,"1,428",15.9,0,0.00,2017-2018,La Liga
Mujaid Sadick,La Coruña,2,1,106,1.2,0,0.00,2017-2018,La Liga
Armando Sadiku,Levante,6,4,267,3.0,0,0.00,2017-2018,La Liga
Sergi Samper,Las Palmas,2,2,143,1.6,0,0.00,2017-2018,La Liga
Jairo Samperio,Las Palmas,11,6,556,6.2,0,0.00,2017-2018,La Liga
Mikel San José,Athletic Club,26,24,"2,155",23.9,1,0.04,2017-2018,La Liga
Antonio Sanabria,Betis,17,8,853,9.5,8,0.84,2017-2018,La Liga
Carlos Sánchez,Espanyol,14,13,"1,122",12.5,0,0.00,2017-2018,La Liga
Sergio Sánchez,Espanyol,2,1,101,1.1,0,0.00,2017-2018,La Liga
Víctor Sánchez,Espanyol,30,29,"2,457",27.3,0,0.00,2017-2018,La Liga
Arona Sané,Atlético Madrid,1,0,65,0.7,0,0.00,2017-2018,La Liga
Nicola Sansone,Villarreal,18,5,635,7.1,5,0.71,2017-2018,La Liga
Christian Santos,Alavés,10,5,436,4.8,2,0.41,2017-2018,La Liga
Pablo Sarabia,Sevilla,34,27,"2,395",26.6,6,0.23,2017-2018,La Liga
Imanol Sarriegi,Eibar,3,0,41,0.5,0,0.00,2017-2018,La Liga
Stefan Savić,Atlético Madrid,27,26,"2,299",25.5,0,0.00,2017-2018,La Liga
Fabian Schär,La Coruña,25,25,"2,219",24.7,2,0.08,2017-2018,La Liga
Sergio Segura García,Leganés,1,0,23,0.3,0,0.00,2017-2018,La Liga
Nélson Semedo,Barcelona,24,17,"1,493",16.6,0,0.00,2017-2018,La Liga
,,,,,,,,2017-2018,La Liga
Rúben Semedo,Villarreal,4,3,231,2.6,0,0.00,2017-2018,La Liga
Gaku Shibasaki,Getafe,22,12,"1,002",11.1,1,0.09,2017-2018,La Liga
Sidnei,La Coruña,21,21,"1,778",19.8,1,0.05,2017-2018,La Liga
Jaime Sierra Mateos,Leganés,2,0,28,0.3,0,0.00,2017-2018,La Liga
David Simón,Las Palmas,11,6,721,8.0,0,0.00,2017-2018,La Liga
Dimitris Siovas,Leganés,24,24,"2,057",22.9,1,0.04,2017-2018,La Liga
Pione Sisto,Celta Vigo,34,31,"2,517",28.0,5,0.18,2017-2018,La Liga
Antonio Sivera,Alavés,1,1,62,0.7,0,0.00,2017-2018,La Liga
Rubén Sobrino,Alavés,28,15,"1,466",16.3,3,0.18,2017-2018,La Liga
Carlos Soler,Valencia,33,27,"2,365",26.3,1,0.04,2017-2018,La Liga
Kévin Soni,Girona,2,0,19,0.2,0,0.00,2017-2018,La Liga
David Soria,Sevilla,15,15,"1,264",14.0,0,0.00,2017-2018,La Liga
Roberto Soriano,Villarreal,22,11,"1,139",12.7,0,0.00,2017-2018,La Liga
Cristhian Stuani,Girona,33,32,"2,710",30.1,21,0.70,2017-2018,La Liga
Damián Suárez,Getafe,33,33,"2,877",32.0,1,0.03,2017-2018,La Liga
Denis Suárez,Barcelona,18,4,595,6.6,2,0.30,2017-2018,La Liga
Leonardo Suárez,Villarreal,1,0,29,0.3,0,0.00,2017-2018,La Liga
Luis Suárez,Barcelona,33,32,"2,899",32.2,25,0.78,2017-2018,La Liga
Isaac Success,Málaga,9,7,492,5.5,0,0.00,2017-2018,La Liga
Markel Susaeta,Athletic Club,34,26,"2,264",25.2,3,0.12,2017-2018,La Liga
Tana,Las Palmas,24,16,"1,552",17.2,1,0.06,2017-2018,La Liga
Oussama Tannane,Las Palmas,10,7,573,6.4,0,0.00,2017-2018,La Liga
Cristian Tello,Betis,32,16,"1,693",18.8,4,0.21,2017-2018,La Liga
Marc-André ter Stegen,Barcelona,37,37,"3,330",37.0,0,0.00,2017-2018,La Liga
David Timor,Girona,17,10,925,10.3,2,0.19,2017-2018,La Liga
,,,,,,,,2017-2018,La Liga
Tito,Leganés,9,6,610,6.8,0,0.00,2017-2018,La Liga
Hernán Toledo,Las Palmas,15,6,624,6.9,0,0.00,2017-2018,La Liga
Toño,Levante,12,12,"1,080",12.0,0,0.00,2017-2018,La Liga
Daniel Torres,Alavés,18,14,"1,217",13.5,0,0.00,2017-2018,La Liga
Fernando Torres,Atlético Madrid,27,7,982,10.9,5,0.46,2017-2018,La Liga
Ferrán Torres,Valencia,13,2,311,3.5,0,0.00,2017-2018,La Liga
Miguel Torres,Málaga,8,8,673,7.5,0,0.00,2017-2018,La Liga
Pau Torres,Villarreal,2,0,52,0.6,0,0.00,2017-2018,La Liga
Alin Toșca,Betis,6,5,423,4.7,0,0.00,2017-2018,La Liga
Manu Trigueros,Villarreal,34,32,"2,698",30.0,3,0.10,2017-2018,La Liga
Przemysław Tytoń,La Coruña,2,1,98,1.1,0,0.00,2017-2018,La Liga
Samuel Umtiti,Barcelona,25,24,"2,189",24.3,1,0.04,2017-2018,La Liga
Enes Ünal,Villarreal,23,11,"1,127",12.5,5,0.40,2017-2018,La Liga
Enes Ünal,Levante,7,7,596,6.6,1,0.15,2017-2018,La Liga
Francis Uzoho,La Coruña,2,2,180,2.0,0,0.00,2017-2018,La Liga
Gerard Valentín,La Coruña,3,2,158,1.8,0,0.00,2017-2018,La Liga
Borja Valle,La Coruña,17,3,486,5.4,3,0.56,2017-2018,La Liga
Jesús Vallejo,Real Madrid,7,7,630,7.0,0,0.00,2017-2018,La Liga
Federico Valverde,La Coruña,24,12,"1,233",13.7,0,0.00,2017-2018,La Liga
Raphaël Varane,Real Madrid,27,27,"2,322",25.8,0,0.00,2017-2018,La Liga
Franco Vázquez,Sevilla,30,22,"1,838",20.4,4,0.20,2017-2018,La Liga
Lucas Vázquez,Real Madrid,33,16,"1,679",18.7,4,0.21,2017-2018,La Liga
Koke Vegas,Levante,1,1,90,1.0,0,0.00,2017-2018,La Liga
Carlos Vela,Real Sociedad,13,2,382,4.2,1,0.24,2017-2018,La Liga
Thomas Vermaelen,Barcelona,14,12,"1,018",11.3,0,0.00,2017-2018,La Liga
,,,,,,,,2017-2018,La Liga
Mikel Vesga,Athletic Club,12,11,806,9.0,1,0.11,2017-2018,La Liga
Rúben Vezo,Valencia,19,17,"1,555",17.3,0,0.00,2017-2018,La Liga
Aleix Vidal,Barcelona,15,4,460,5.1,1,0.20,2017-2018,La Liga
Nacho Vidal,Valencia,7,5,447,5.0,1,0.20,2017-2018,La Liga
Jonathan Viera,Las Palmas,23,23,"1,993",22.1,4,0.18,2017-2018,La Liga
Luciano Vietto,Atlético Madrid,6,4,269,3.0,0,0.00,2017-2018,La Liga
Luciano Vietto,Valencia,14,5,528,5.9,2,0.34,2017-2018,La Liga
Carlos Vigaray,Alavés,12,9,895,9.9,0,0.00,2017-2018,La Liga
Dídac Vilà,Espanyol,14,7,731,8.1,0,0.00,2017-2018,La Liga
Vitolo,Las Palmas,9,8,689,7.7,1,0.13,2017-2018,La Liga
Vitolo,Atlético Madrid,14,8,618,6.9,1,0.15,2017-2018,La Liga
Šime Vrsaljko,Atlético Madrid,21,19,"1,696",18.8,0,0.00,2017-2018,La Liga
Wakaso,Alavés,21,12,"1,098",12.2,0,0.00,2017-2018,La Liga
Daniel Wass,Celta Vigo,35,34,"2,932",32.6,4,0.12,2017-2018,La Liga
Axel Werner,Atlético Madrid,1,1,90,1.0,0,0.00,2017-2018,La Liga
Iñaki Williams,Athletic Club,38,31,"2,851",31.7,7,0.22,2017-2018,La Liga
Yoel,Eibar,1,1,90,1.0,0,0.00,2017-2018,La Liga
Joseba Zaldúa,Leganés,30,29,"2,557",28.4,1,0.04,2017-2018,La Liga
Simone Zaza,Valencia,33,23,"2,077",23.1,13,0.56,2017-2018,La Liga
Nabil El Zhar,Leganés,30,20,"1,981",22.0,2,0.09,2017-2018,La Liga
Luca Zidane,Real Madrid,1,1,90,1.0,0,0.00,2017-2018,La Liga
Igor Zubeldia,Real Sociedad,25,16,"1,582",17.6,1,0.06,2017-2018,La Liga
David Zurutuza,Real Sociedad,31,26,"2,242",24.9,0,0.00,2017-2018,La Liga
Antonio Adán,Atlético Madrid,1,1,90,1.0,0,0.00,2018-2019,La Liga
Aday,Girona,10,8,645,7.2,0,0.00,2018-2019,La Liga
Aritz Aduriz,Athletic Club,20,10,943,10.5,2,0.19,2018-2019,La Liga
Luis Advíncula,Rayo Vallecano,28,27,"2,389",26.5,1,0.04,2018-2019,La Liga
Martin Agirregabiria,Alavés,27,23,"2,032",22.6,0,0.00,2018-2019,La Liga
Juan Aguilera,Huesca,6,4,344,3.8,0,0.00,2018-2019,La Liga
Carlos Akapo,Huesca,13,12,"1,023",11.4,0,0.00,2018-2019,La Liga
Sergio Akieme,Rayo Vallecano,2,2,180,2.0,0,0.00,2018-2019,La Liga
Jordi Alba,Barcelona,36,32,"2,991",33.2,2,0.06,2018-2019,La Liga
Pedro Alcalá,Girona,25,20,"1,868",20.8,1,0.05,2018-2019,La Liga
Rubén Alcaraz,Valladolid,34,34,"2,976",33.1,3,0.09,2018-2019,La Liga
Álex Alegría,Rayo Vallecano,9,0,140,1.6,0,0.00,2018-2019,La Liga
Iván Alejo,Getafe,4,2,146,1.6,0,0.00,2018-2019,La Liga
Carles Aleñá,Barcelona,17,6,637,7.1,2,0.28,2018-2019,La Liga
Alexander,Leganés,1,0,10,0.1,0,0.00,2018-2019,La Liga
Júnior Alonso,Celta Vigo,9,6,536,6.0,0,0.00,2018-2019,La Liga
Sergio Álvarez,Eibar,19,12,"1,069",11.9,0,0.00,2018-2019,La Liga
Sergio Álvarez,Celta Vigo,13,13,"1,170",13.0,0,0.00,2018-2019,La Liga
Yeray Álvarez,Athletic Club,30,30,"2,613",29.0,0,0.00,2018-2019,La Liga
Ibrahim Amadou,Sevilla,17,7,762,8.5,0,0.00,2018-2019,La Liga
Jordi Amat,Rayo Vallecano,31,31,"2,763",30.7,0,0.00,2018-2019,La Liga
Amath,Getafe,15,13,"1,002",11.1,1,0.09,2018-2019,La Liga
José Ángel,Eibar,35,34,"3,028",33.6,1,0.03,2018-2019,La Liga
Miguel Ángel Moyá,Real Sociedad,11,11,990,11.0,0,0.00,2018-2019,La Liga
Antoñito,Valladolid,30,18,"1,863",20.7,2,0.10,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Vitorino Antunes,Getafe,28,25,"2,181",24.2,1,0.04,2018-2019,La Liga
Anuar,Valladolid,19,12,"1,081",12.0,1,0.08,2018-2019,La Liga
Emmanuel Apeh,Celta Vigo,2,0,14,0.2,0,0.00,2018-2019,La Liga
Mauro Arambarri,Getafe,33,32,"2,676",29.7,1,0.03,2018-2019,La Liga
Guilherme Arana,Sevilla,9,8,629,7.0,0,0.00,2018-2019,La Liga
Néstor Araujo,Celta Vigo,32,30,"2,682",29.8,3,0.10,2018-2019,La Liga
Anaitz Arbilla,Eibar,25,22,"1,950",21.7,1,0.05,2018-2019,La Liga
Santiago Arias,Atlético Madrid,25,20,"1,772",19.7,1,0.05,2018-2019,La Liga
José Arnaiz,Leganés,6,0,113,1.3,0,0.00,2018-2019,La Liga
Sergio Asenjo,Villarreal,32,32,"2,880",32.0,0,0.00,2018-2019,La Liga
Marco Asensio,Real Madrid,30,19,"1,779",19.8,1,0.05,2018-2019,La Liga
Iago Aspas,Celta Vigo,27,26,"2,251",25.0,20,0.80,2018-2019,La Liga
Ezequiel Ávila,Huesca,34,20,"1,997",22.2,10,0.45,2018-2019,La Liga
Abdoulaye Ba,Rayo Vallecano,26,25,"2,110",23.4,1,0.04,2018-2019,La Liga
Carlos Bacca,Villarreal,33,12,"1,270",14.1,6,0.43,2018-2019,La Liga
Gareth Bale,Real Madrid,29,21,"1,786",19.8,8,0.40,2018-2019,La Liga
Mikel Balenziaga,Athletic Club,11,6,523,5.8,0,0.00,2018-2019,La Liga
Éver Banega,Sevilla,32,32,"2,667",29.6,3,0.10,2018-2019,La Liga
Léo Baptistão,Espanyol,20,14,"1,233",13.7,2,0.15,2018-2019,La Liga
Enis Bardhi,Levante,36,31,"2,836",31.5,3,0.10,2018-2019,La Liga
Antonio Barragán,Betis,14,12,934,10.4,0,0.00,2018-2019,La Liga
Ander Barrenetxea,Real Sociedad,9,5,399,4.4,1,0.23,2018-2019,La Liga
Marc Bartra,Betis,33,33,"2,928",32.5,1,0.03,2018-2019,La Liga
Borja Bastón,Alavés,27,18,"1,439",16.0,5,0.31,2018-2019,La Liga
Michy Batshuayi,Valencia,15,4,527,5.9,1,0.17,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Jon Bautista,Real Sociedad,18,4,597,6.6,1,0.15,2018-2019,La Liga
Bebé,Rayo Vallecano,27,13,"1,302",14.5,1,0.07,2018-2019,La Liga
Bebé,Eibar,2,1,62,0.7,0,0.00,2018-2019,La Liga
Fran Beltrán,Celta Vigo,30,16,"1,517",16.9,1,0.06,2018-2019,La Liga
Wissam Ben Yedder,Sevilla,35,31,"2,812",31.2,18,0.58,2018-2019,La Liga
Karim Benzema,Real Madrid,36,35,"2,953",32.8,21,0.64,2018-2019,La Liga
Yuri Berchiche,Athletic Club,35,35,"3,120",34.7,2,0.06,2018-2019,La Liga
Markel Bergara,Getafe,3,0,53,0.6,0,0.00,2018-2019,La Liga
Pedro Bigas,Eibar,10,7,585,6.5,0,0.00,2018-2019,La Liga
Alejandro Blanco,Alavés,2,0,16,0.2,0,0.00,2018-2019,La Liga
Rubén Blanco,Celta Vigo,25,25,"2,250",25.0,0,0.00,2018-2019,La Liga
Pablo de Blasis,Eibar,24,16,"1,520",16.9,2,0.12,2018-2019,La Liga
Emmanuel Boateng,Levante,16,7,699,7.8,1,0.13,2018-2019,La Liga
Kevin-Prince Boateng,Barcelona,3,3,239,2.7,0,0.00,2018-2019,La Liga
Daniele Bonera,Villarreal,5,4,230,2.6,0,0.00,2018-2019,La Liga
Ryad Boudebouz,Celta Vigo,11,8,717,8.0,1,0.13,2018-2019,La Liga
Ryad Boudebouz,Betis,9,6,539,6.0,0,0.00,2018-2019,La Liga
Sofiane Boufal,Celta Vigo,35,25,"2,085",23.2,3,0.13,2018-2019,La Liga
Yassine Bounou,Girona,32,32,"2,861",31.8,0,0.00,2018-2019,La Liga
Martin Braithwaite,Leganés,19,16,"1,402",15.6,4,0.26,2018-2019,La Liga
Darko Brašanac,Alavés,24,17,"1,580",17.6,0,0.00,2018-2019,La Liga
Rajko Brežančić,Huesca,1,0,67,0.7,0,0.00,2018-2019,La Liga
Bryan,Sevilla,11,0,167,1.9,1,0.54,2018-2019,La Liga
Burgui,Alavés,16,5,555,6.2,1,0.16,2018-2019,La Liga
Sergio Busquets,Barcelona,35,30,"2,715",30.2,0,0.00,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Unai Bustinza,Leganés,25,24,"2,023",22.5,0,0.00,2018-2019,La Liga
Erick Cabaco,Levante,21,20,"1,632",18.1,2,0.11,2018-2019,La Liga
Gustavo Cabral,Celta Vigo,24,21,"1,897",21.1,0,0.00,2018-2019,La Liga
Leandro Cabrera,Getafe,32,31,"2,794",31.0,2,0.06,2018-2019,La Liga
Jordi Calavera,Eibar,1,0,1,0.0,0,0.00,2018-2019,La Liga
Fernando Calero,Valladolid,36,35,"3,130",34.8,1,0.03,2018-2019,La Liga
Jonathan Calleri,Alavés,34,33,"2,869",31.9,9,0.28,2018-2019,La Liga
Juanjo Camacho,Huesca,3,0,37,0.4,0,0.00,2018-2019,La Liga
Sergio Camello,Atlético Madrid,1,0,45,0.5,1,2.00,2018-2019,La Liga
José Campaña,Levante,36,36,"3,210",35.7,4,0.11,2018-2019,La Liga
Sergio Canales,Betis,32,30,"2,655",29.5,7,0.24,2018-2019,La Liga
Ander Capa,Athletic Club,25,17,"1,642",18.2,0,0.00,2018-2019,La Liga
Marc Cardona,Eibar,17,6,604,6.7,3,0.45,2018-2019,La Liga
Daniel Carriço,Sevilla,24,24,"2,130",23.7,1,0.04,2018-2019,La Liga
Guido Carrillo,Leganés,32,23,"1,992",22.1,6,0.27,2018-2019,La Liga
Dani Carvajal,Real Madrid,24,23,"2,107",23.4,1,0.04,2018-2019,La Liga
William Carvalho,Betis,30,26,"2,385",26.5,0,0.00,2018-2019,La Liga
Casemiro,Real Madrid,29,27,"2,312",25.7,3,0.12,2018-2019,La Liga
Santiago Cáseres,Villarreal,23,17,"1,588",17.6,0,0.00,2018-2019,La Liga
Catena,Rayo Vallecano,2,2,176,2.0,0,0.00,2018-2019,La Liga
Santi Cazorla,Villarreal,35,30,"2,647",29.4,4,0.14,2018-2019,La Liga
Dani Ceballos,Real Madrid,23,13,"1,248",13.9,3,0.22,2018-2019,La Liga
Charles,Eibar,34,17,"1,739",19.3,14,0.72,2018-2019,La Liga
Chechu,Rayo Vallecano,1,1,90,1.0,0,0.00,2018-2019,La Liga
Chema,Levante,19,13,"1,254",13.9,2,0.14,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Denis Cheryshev,Valencia,27,19,"1,706",19.0,2,0.11,2018-2019,La Liga
Leandro Chichizola,Getafe,1,1,90,1.0,0,0.00,2018-2019,La Liga
Samuel Chukwueze,Villarreal,26,19,"1,706",19.0,5,0.26,2018-2019,La Liga
Jasper Cillessen,Barcelona,3,3,270,3.0,0,0.00,2018-2019,La Liga
Coke,Levante,27,19,"1,817",20.2,4,0.20,2018-2019,La Liga
Álex Collado,Barcelona,1,0,85,0.9,0,0.00,2018-2019,La Liga
Santi Comesaña,Rayo Vallecano,25,23,"2,032",22.6,1,0.04,2018-2019,La Liga
Duje Čop,Valladolid,18,6,687,7.6,0,0.00,2018-2019,La Liga
Francis Coquelin,Valencia,26,20,"1,761",19.6,0,0.00,2018-2019,La Liga
Iñigo Córdoba,Athletic Club,23,15,"1,321",14.7,0,0.00,2018-2019,La Liga
Ángel Correa,Atlético Madrid,36,20,"1,919",21.3,3,0.14,2018-2019,La Liga
