Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Evan Ferguson,Brighton,1,0,23,0.3,0,0.00,2021-2022,EPL
Nathan Ferguson,Crystal Palace,1,0,9,0.1,0,0.00,2021-2022,EPL
Bruno Fernandes,Manchester Utd,36,35,"3,111",34.6,10,0.29,2021-2022,EPL
Álvaro Fernández,Brentford,12,12,"1,080",12.0,0,0.00,2021-2022,EPL
Federico Fernández,Newcastle Utd,7,5,523,5.8,0,0.00,2021-2022,EPL
Fernandinho,Manchester City,19,10,964,10.7,2,0.19,2021-2022,EPL
Roberto Firmino,Liverpool,20,10,990,11.0,5,0.45,2021-2022,EPL
Junior Firpo,Leeds United,24,19,"1,711",19.0,0,0.00,2021-2022,EPL
Ashley Fletcher,Watford,3,0,30,0.3,0,0.00,2021-2022,EPL
Phil Foden,Manchester City,28,24,"2,128",23.6,9,0.38,2021-2022,EPL
Wesley Fofana,Leicester City,7,7,630,7.0,0,0.00,2021-2022,EPL
Pablo Fornals,West Ham,36,32,"2,795",31.1,6,0.19,2021-2022,EPL
Adam Forshaw,Leeds United,22,17,"1,530",17.0,0,0.00,2021-2022,EPL
Marcus Forss,Brentford,7,1,209,2.3,0,0.00,2021-2022,EPL
Fraser Forster,Southampton,19,19,"1,710",19.0,0,0.00,2021-2022,EPL
Ben Foster,Watford,26,26,"2,340",26.0,0,0.00,2021-2022,EPL
Tariqe Fosu,Brentford,1,0,17,0.2,0,0.00,2021-2022,EPL
Ryan Fraser,Newcastle Utd,27,18,"1,465",16.3,2,0.12,2021-2022,EPL
Fred,Manchester Utd,28,24,"2,028",22.5,4,0.18,2021-2022,EPL
Ryan Fredericks,West Ham,7,3,307,3.4,0,0.00,2021-2022,EPL
Leo Fuhr Hjelde,Leeds United,2,0,150,1.7,0,0.00,2021-2022,EPL
Conor Gallagher,Crystal Palace,34,33,"2,845",31.6,8,0.25,2021-2022,EPL
Alejandro Garnacho,Manchester Utd,2,0,13,0.1,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Dwight Gayle,Newcastle Utd,8,0,38,0.4,0,0.00,2021-2022,EPL
Jean-Philippe Gbamin,Everton,3,1,67,0.7,0,0.00,2021-2022,EPL
David de Gea,Manchester Utd,38,38,"3,420",38.0,0,0.00,2021-2022,EPL
Joe Gelhardt,Leeds United,20,5,746,8.3,2,0.24,2021-2022,EPL
Anwar El Ghazi,Aston Villa,9,4,386,4.3,1,0.23,2021-2022,EPL
Anwar El Ghazi,Everton,2,0,13,0.1,0,0.00,2021-2022,EPL
Saman Ghoddos,Brentford,17,4,536,6.0,1,0.17,2021-2022,EPL
Dimitris Giannoulis,Norwich City,18,14,"1,169",13.0,0,0.00,2021-2022,EPL
Morgan Gibbs-White,Wolves,2,0,9,0.1,0,0.00,2021-2022,EPL
Ben Gibson,Norwich City,28,28,"2,494",27.7,0,0.00,2021-2022,EPL
Billy Gilmour,Norwich City,24,21,"1,855",20.6,0,0.00,2021-2022,EPL
Ben Godfrey,Everton,23,23,"2,029",22.5,0,0.00,2021-2022,EPL
André Gomes,Everton,14,7,619,6.9,0,0.00,2021-2022,EPL
Toti Gomes,Wolves,4,4,360,4.0,0,0.00,2021-2022,EPL
Joe Gomez,Liverpool,8,4,331,3.7,0,0.00,2021-2022,EPL
Charlie Goode,Brentford,6,4,450,5.0,0,0.00,2021-2022,EPL
Anthony Gordon,Everton,35,25,"2,285",25.4,4,0.16,2021-2022,EPL
Kaide Gordon,Liverpool,1,0,9,0.1,0,0.00,2021-2022,EPL
Dan Gosling,Watford,4,2,166,1.8,1,0.54,2021-2022,EPL
Demarai Gray,Everton,34,28,"2,338",26.0,5,0.19,2021-2022,EPL
Jack Grealish,Manchester City,26,22,"1,914",21.3,3,0.14,2021-2022,EPL
Mason Greenwood,Manchester Utd,18,16,"1,271",14.1,5,0.35,2021-2022,EPL
Sam Greenwood,Leeds United,7,1,237,2.6,0,0.00,2021-2022,EPL
Pascal Groß,Brighton,29,24,"2,038",22.6,2,0.09,2021-2022,EPL
Vicente Guaita,Crystal Palace,30,30,"2,655",29.5,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Marc Guéhi,Crystal Palace,36,36,"3,222",35.8,2,0.06,2021-2022,EPL
Bruno Guimarães,Newcastle Utd,17,11,"1,034",11.5,5,0.44,2021-2022,EPL
İlkay Gündoğan,Manchester City,27,20,"1,857",20.6,8,0.39,2021-2022,EPL
Angus Gunn,Norwich City,9,9,810,9.0,0,0.00,2021-2022,EPL
Grant Hanley,Norwich City,33,33,"2,897",32.2,1,0.03,2021-2022,EPL
Jack Harrison,Leeds United,35,32,"2,639",29.3,8,0.27,2021-2022,EPL
Kortney Hause,Aston Villa,7,4,397,4.4,1,0.23,2021-2022,EPL
Kai Havertz,Chelsea,29,22,"1,809",20.1,8,0.40,2021-2022,EPL
Isaac Hayden,Newcastle Utd,14,12,"1,002",11.1,1,0.09,2021-2022,EPL
Hwang Hee-chan,Wolves,30,20,"1,816",20.2,5,0.25,2021-2022,EPL
Jordan Henderson,Liverpool,35,29,"2,597",28.9,2,0.07,2021-2022,EPL
Jeff Hendrick,Newcastle Utd,3,0,72,0.8,1,1.25,2021-2022,EPL
Wayne Hennessey,Burnley,2,2,180,2.0,0,0.00,2021-2022,EPL
Rico Henry,Brentford,34,33,"2,776",30.8,3,0.10,2021-2022,EPL
Son Heung-min,Tottenham,35,35,"3,006",33.4,23,0.69,2021-2022,EPL
Ki-Jana Hoever,Wolves,8,4,308,3.4,0,0.00,2021-2022,EPL
Rob Holding,Arsenal,15,9,845,9.4,1,0.11,2021-2022,EPL
Mason Holgate,Everton,25,23,"2,134",23.7,2,0.08,2021-2022,EPL
Callum Hudson-Odoi,Chelsea,15,11,962,10.7,1,0.09,2021-2022,EPL
Will Hughes,Crystal Palace,16,13,"1,053",11.7,0,0.00,2021-2022,EPL
Pierre Højbjerg,Tottenham,36,36,"3,196",35.5,2,0.06,2021-2022,EPL
Adam Idah,Norwich City,17,6,625,6.9,1,0.14,2021-2022,EPL
Kelechi Iheanacho,Leicester City,26,13,"1,264",14.0,4,0.28,2021-2022,EPL
Danny Ings,Aston Villa,30,22,"1,898",21.1,7,0.33,2021-2022,EPL
Tim Iroegbunam,Aston Villa,3,1,92,1.0,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Alex Iwobi,Everton,28,22,"2,035",22.6,2,0.09,2021-2022,EPL
Daniel James,Manchester Utd,2,2,126,1.4,0,0.00,2021-2022,EPL
Daniel James,Leeds United,32,29,"2,366",26.3,4,0.15,2021-2022,EPL
Reece James,Chelsea,26,22,"1,864",20.7,5,0.24,2021-2022,EPL
Vitaly Janelt,Brentford,31,27,"2,298",25.5,4,0.16,2021-2022,EPL
Pontus Jansson,Brentford,37,37,"3,321",36.9,3,0.08,2021-2022,EPL
Mathias Jensen,Brentford,31,19,"1,601",17.8,0,0.00,2021-2022,EPL
Gabriel Jesus,Manchester City,28,21,"1,877",20.9,8,0.38,2021-2022,EPL
Raúl Jiménez,Wolves,34,30,"2,631",29.2,6,0.21,2021-2022,EPL
João Pedro,Watford,28,15,"1,644",18.3,3,0.16,2021-2022,EPL
Joelinton,Newcastle Utd,35,30,"2,558",28.4,4,0.14,2021-2022,EPL
Ben Johnson,West Ham,20,16,"1,397",15.5,1,0.06,2021-2022,EPL
Curtis Jones,Liverpool,15,10,851,9.5,1,0.11,2021-2022,EPL
Phil Jones,Manchester Utd,4,2,163,1.8,0,0.00,2021-2022,EPL
Jorginho,Chelsea,29,26,"2,273",25.3,6,0.24,2021-2022,EPL
Diogo Jota,Liverpool,35,27,"2,364",26.3,15,0.57,2021-2022,EPL
James Justin,Leicester City,13,11,998,11.1,0,0.00,2021-2022,EPL
Mathias Jørgensen,Brentford,8,6,518,5.8,1,0.17,2021-2022,EPL
Ozan Kabak,Norwich City,11,11,922,10.2,0,0.00,2021-2022,EPL
Christian Kabasele,Watford,16,12,"1,193",13.3,0,0.00,2021-2022,EPL
Samuel Kalu,Watford,4,2,222,2.5,0,0.00,2021-2022,EPL
Hassane Kamara,Watford,19,18,"1,623",18.0,1,0.06,2021-2022,EPL
Harry Kane,Tottenham,37,36,"3,232",35.9,17,0.47,2021-2022,EPL
N'Golo Kanté,Chelsea,26,21,"1,773",19.7,2,0.10,2021-2022,EPL
Edo Kayembe,Watford,13,9,799,8.9,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Moise Kean,Everton,1,0,1,0.0,0,0.00,2021-2022,EPL
Michael Keane,Everton,32,31,"2,792",31.0,3,0.10,2021-2022,EPL
Naby Keïta,Liverpool,23,14,"1,173",13.0,3,0.23,2021-2022,EPL
Caoimhín Kelleher,Liverpool,2,2,180,2.0,0,0.00,2021-2022,EPL
Kenedy,Chelsea,1,1,58,0.6,0,0.00,2021-2022,EPL
Jonjoe Kenny,Everton,15,11,"1,018",11.3,0,0.00,2021-2022,EPL
Max Kilman,Wolves,30,30,"2,687",29.9,1,0.03,2021-2022,EPL
Joshua King,Watford,32,27,"2,248",25.0,5,0.20,2021-2022,EPL
Kristoffer Klaesson,Leeds United,1,0,36,0.4,0,0.00,2021-2022,EPL
Mateusz Klich,Leeds United,33,26,"2,073",23.0,1,0.04,2021-2022,EPL
Robin Koch,Leeds United,20,17,"1,574",17.5,0,0.00,2021-2022,EPL
Sead Kolašinac,Arsenal,2,1,91,1.0,0,0.00,2021-2022,EPL
Ibrahima Konaté,Liverpool,11,11,990,11.0,0,0.00,2021-2022,EPL
Ezri Konsa,Aston Villa,29,29,"2,477",27.5,2,0.07,2021-2022,EPL
Cheikhou Kouyaté,Crystal Palace,27,23,"1,974",21.9,0,0.00,2021-2022,EPL
Mateo Kovačić,Chelsea,25,16,"1,558",17.3,2,0.12,2021-2022,EPL
Emil Krafth,Newcastle Utd,20,18,"1,634",18.2,0,0.00,2021-2022,EPL
Alex Král,West Ham,1,0,1,0.0,0,0.00,2021-2022,EPL
Tim Krul,Norwich City,29,29,"2,610",29.0,0,0.00,2021-2022,EPL
Juraj Kucka,Watford,26,22,"1,920",21.3,1,0.05,2021-2022,EPL
Dejan Kulusevski,Tottenham,18,14,"1,261",14.0,5,0.36,2021-2022,EPL
Alexandre Lacazette,Arsenal,30,20,"1,782",19.8,4,0.20,2021-2022,EPL
Adam Lallana,Brighton,24,18,"1,561",17.3,0,0.00,2021-2022,EPL
Tariq Lamptey,Brighton,30,16,"1,561",17.3,0,0.00,2021-2022,EPL
Manuel Lanzini,West Ham,30,19,"1,786",19.8,5,0.25,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Aymeric Laporte,Manchester City,33,33,"2,828",31.4,4,0.13,2021-2022,EPL
Jamaal Lascelles,Newcastle Utd,26,22,"2,058",22.9,1,0.04,2021-2022,EPL
Pierre Lees-Melou,Norwich City,33,27,"2,265",25.2,1,0.04,2021-2022,EPL
Aaron Lennon,Burnley,28,17,"1,551",17.2,2,0.12,2021-2022,EPL
Bernd Leno,Arsenal,4,4,360,4.0,0,0.00,2021-2022,EPL
Jamal Lewis,Newcastle Utd,5,4,262,2.9,0,0.00,2021-2022,EPL
Victor Lindelöf,Manchester Utd,28,26,"2,355",26.2,0,0.00,2021-2022,EPL
Jesse Lingard,Manchester Utd,16,2,367,4.1,2,0.49,2021-2022,EPL
Valentino Livramento,Southampton,28,25,"2,202",24.5,1,0.04,2021-2022,EPL
Diego Llorente,Leeds United,28,28,"2,340",26.0,3,0.12,2021-2022,EPL
Hugo Lloris,Tottenham,38,38,"3,420",38.0,0,0.00,2021-2022,EPL
Giovani Lo Celso,Tottenham,9,2,238,2.6,0,0.00,2021-2022,EPL
Jürgen Locadia,Brighton,1,0,23,0.3,0,0.00,2021-2022,EPL
Ruben Loftus-Cheek,Chelsea,24,13,"1,394",15.5,0,0.00,2021-2022,EPL
Kevin Long,Burnley,6,4,410,4.6,0,0.00,2021-2022,EPL
Shane Long,Southampton,13,3,308,3.4,1,0.29,2021-2022,EPL
Sean Longstaff,Newcastle Utd,24,15,"1,464",16.3,1,0.06,2021-2022,EPL
Ademola Lookman,Leicester City,26,16,"1,453",16.1,6,0.37,2021-2022,EPL
Jonas Lössl,Brentford,2,2,180,2.0,0,0.00,2021-2022,EPL
Imran Louza,Watford,20,17,"1,416",15.7,0,0.00,2021-2022,EPL
Matthew Lowton,Burnley,25,20,"1,772",19.7,1,0.05,2021-2022,EPL
Douglas Luiz,Aston Villa,34,31,"2,715",30.2,2,0.07,2021-2022,EPL
Romelu Lukaku,Chelsea,26,16,"1,589",17.7,8,0.45,2021-2022,EPL
Lyanco,Southampton,15,9,911,10.1,0,0.00,2021-2022,EPL
Alexis Mac Allister,Brighton,33,22,"2,123",23.6,5,0.21,2021-2022,EPL
,,,,,,,,2021-2022,EPL
James Maddison,Leicester City,35,28,"2,459",27.3,12,0.44,2021-2022,EPL
Harry Maguire,Manchester Utd,30,28,"2,515",27.9,1,0.04,2021-2022,EPL
Riyad Mahrez,Manchester City,28,15,"1,498",16.6,11,0.66,2021-2022,EPL
Ainsley Maitland-Niles,Arsenal,8,2,268,3.0,0,0.00,2021-2022,EPL
Sadio Mané,Liverpool,34,32,"2,819",31.3,16,0.51,2021-2022,EPL
Javier Manquillo,Newcastle Utd,19,15,"1,257",14.0,1,0.07,2021-2022,EPL
Fernando Marçal,Wolves,18,17,"1,449",16.1,0,0.00,2021-2022,EPL
Solly March,Brighton,31,17,"1,746",19.4,0,0.00,2021-2022,EPL
Pablo Marí,Arsenal,2,2,180,2.0,0,0.00,2021-2022,EPL
Anthony Martial,Manchester Utd,8,2,212,2.4,1,0.42,2021-2022,EPL
Martinelli,Arsenal,29,21,"1,860",20.7,6,0.29,2021-2022,EPL
Emiliano Martínez,Aston Villa,36,36,"3,240",36.0,0,0.00,2021-2022,EPL
Adam Masina,Watford,15,13,"1,077",12.0,0,0.00,2021-2022,EPL
Arthur Masuaku,West Ham,13,6,650,7.2,1,0.14,2021-2022,EPL
Juan Mata,Manchester Utd,7,2,235,2.6,0,0.00,2021-2022,EPL
Jean-Philippe Mateta,Crystal Palace,22,13,"1,145",12.7,5,0.39,2021-2022,EPL
Nemanja Matić,Manchester Utd,23,16,"1,382",15.4,0,0.00,2021-2022,EPL
Joël Matip,Liverpool,31,31,"2,790",31.0,3,0.10,2021-2022,EPL
Neal Maupay,Brighton,32,25,"2,276",25.3,8,0.32,2021-2022,EPL
Bryan Mbeumo,Brentford,35,34,"2,905",32.3,4,0.12,2021-2022,EPL
James McArthur,Crystal Palace,21,15,"1,439",16.0,0,0.00,2021-2022,EPL
James Mcatee,Manchester City,2,0,20,0.2,0,0.00,2021-2022,EPL
Kasey McAteer,Leicester City,1,0,3,0.0,0,0.00,2021-2022,EPL
Liam McCarron,Leeds United,1,0,10,0.1,0,0.00,2021-2022,EPL
Alex McCarthy,Southampton,17,17,"1,530",17.0,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
John McGinn,Aston Villa,35,35,"3,090",34.3,3,0.09,2021-2022,EPL
Stuart McKinstry,Leeds United,1,0,4,0.0,0,0.00,2021-2022,EPL
Kenny McLean,Norwich City,31,29,"2,706",30.1,1,0.03,2021-2022,EPL
Dwight McNeil,Burnley,38,35,"3,107",34.5,0,0.00,2021-2022,EPL
Scott McTominay,Manchester Utd,30,28,"2,387",26.5,1,0.04,2021-2022,EPL
Ben Mee,Burnley,21,21,"1,839",20.4,3,0.15,2021-2022,EPL
Hannibal Mejbri,Manchester Utd,2,1,68,0.8,0,0.00,2021-2022,EPL
Benjamin Mendy,Manchester City,1,1,78,0.9,0,0.00,2021-2022,EPL
Edouard Mendy,Chelsea,34,34,"3,060",34.0,0,0.00,2021-2022,EPL
Nampalys Mendy,Leicester City,14,12,"1,032",11.5,0,0.00,2021-2022,EPL
Illan Meslier,Leeds United,38,38,"3,384",37.6,0,0.00,2021-2022,EPL
Luka Milivojević,Crystal Palace,15,9,774,8.6,0,0.00,2021-2022,EPL
James Milner,Liverpool,24,9,853,9.5,0,0.00,2021-2022,EPL
Yerry Mina,Everton,13,11,846,9.4,0,0.00,2021-2022,EPL
Takumi Minamino,Liverpool,11,1,186,2.1,3,1.45,2021-2022,EPL
Tyrone Mings,Aston Villa,36,35,"3,189",35.4,1,0.03,2021-2022,EPL
Tyrick Mitchell,Crystal Palace,36,35,"3,101",34.5,0,0.00,2021-2022,EPL
Jakub Moder,Brighton,28,19,"1,701",18.9,0,0.00,2021-2022,EPL
Wesley Moraes,Aston Villa,1,0,1,0.0,0,0.00,2021-2022,EPL
Tyler Morton,Liverpool,2,1,66,0.7,0,0.00,2021-2022,EPL
Mason Mount,Chelsea,32,27,"2,363",26.3,11,0.42,2021-2022,EPL
Lucas Moura,Tottenham,34,19,"1,775",19.7,2,0.10,2021-2022,EPL
João Moutinho,Wolves,35,34,"2,970",33.0,2,0.06,2021-2022,EPL
Bali Mumba,Norwich City,1,0,45,0.5,0,0.00,2021-2022,EPL
Jacob Murphy,Newcastle Utd,33,13,"1,473",16.4,1,0.06,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Enock Mwepu,Brighton,18,12,996,11.1,2,0.18,2021-2022,EPL
Vitaliy Mykolenko,Everton,13,12,"1,055",11.7,1,0.09,2021-2022,EPL
Marvelous Nakamba,Aston Villa,16,10,904,10.0,0,0.00,2021-2022,EPL
Wilfred Ndidi,Leicester City,19,18,"1,618",18.0,0,0.00,2021-2022,EPL
Tanguy Ndombele,Tottenham,9,6,484,5.4,1,0.19,2021-2022,EPL
Reiss Nelson,Arsenal,1,0,20,0.2,0,0.00,2021-2022,EPL
Pedro Neto,Wolves,13,5,466,5.2,1,0.19,2021-2022,EPL
Rúben Neves,Wolves,33,31,"2,661",29.6,4,0.14,2021-2022,EPL
Jeremy Ngakia,Watford,16,9,903,10.0,0,0.00,2021-2022,EPL
Saúl Ñíguez,Chelsea,10,5,480,5.3,0,0.00,2021-2022,EPL
Eddie Nketiah,Arsenal,21,8,835,9.3,5,0.54,2021-2022,EPL
Nicolas Nkoulou,Watford,3,2,168,1.9,0,0.00,2021-2022,EPL
Mark Noble,West Ham,11,3,332,3.7,1,0.27,2021-2022,EPL
Mathias Normann,Norwich City,23,20,"1,645",18.3,1,0.05,2021-2022,EPL
Christian Nørgaard,Brentford,35,35,"3,054",33.9,3,0.09,2021-2022,EPL
Angelo Ogbonna,West Ham,11,11,921,10.2,1,0.10,2021-2022,EPL
Michael Olise,Crystal Palace,26,12,"1,141",12.7,2,0.16,2021-2022,EPL
Robin Olsen,Aston Villa,1,1,90,1.0,0,0.00,2021-2022,EPL
Andrew Omobamidele,Norwich City,5,4,382,4.2,1,0.24,2021-2022,EPL
Tyler Onyango,Everton,3,0,28,0.3,0,0.00,2021-2022,EPL
Frank Onyeka,Brentford,20,12,"1,045",11.6,0,0.00,2021-2022,EPL
Divock Origi,Liverpool,7,0,133,1.5,3,2.03,2021-2022,EPL
Alex Oxlade-Chamberlain,Liverpool,17,9,785,8.7,2,0.23,2021-2022,EPL
Cole Palmer,Manchester City,4,1,123,1.4,0,0.00,2021-2022,EPL
Emerson Palmieri,Chelsea,1,0,5,0.1,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Thomas Partey,Arsenal,24,23,"2,028",22.5,2,0.09,2021-2022,EPL
Nicolas Pépé,Arsenal,20,5,696,7.7,1,0.13,2021-2022,EPL
Ricardo Pereira,Leicester City,14,13,991,11.0,1,0.09,2021-2022,EPL
Ayoze Pérez,Leicester City,14,6,445,4.9,2,0.40,2021-2022,EPL
Sonny Perkins,West Ham,1,0,4,0.0,0,0.00,2021-2022,EPL
Romain Perraud,Southampton,20,18,"1,623",18.0,0,0.00,2021-2022,EPL
Kalvin Phillips,Leeds United,20,18,"1,596",17.7,0,0.00,2021-2022,EPL
Jaden Philogene Bidace,Aston Villa,1,0,5,0.1,0,0.00,2021-2022,EPL
Jordan Pickford,Everton,35,35,"3,150",35.0,0,0.00,2021-2022,EPL
Erik Pieters,Burnley,12,8,730,8.1,0,0.00,2021-2022,EPL
Ethan Pinnock,Brentford,32,32,"2,694",29.9,1,0.03,2021-2022,EPL
Daniel Podence,Wolves,26,15,"1,484",16.5,2,0.12,2021-2022,EPL
Paul Pogba,Manchester Utd,20,16,"1,349",15.0,1,0.07,2021-2022,EPL
Nick Pope,Burnley,36,36,"3,240",36.0,0,0.00,2021-2022,EPL
Isaac Price,Everton,1,0,14,0.2,0,0.00,2021-2022,EPL
Teemu Pukki,Norwich City,37,37,"3,253",36.1,11,0.30,2021-2022,EPL
Christian Pulisic,Chelsea,22,13,"1,290",14.3,6,0.42,2021-2022,EPL
Przemysław Płacheta,Norwich City,12,6,504,5.6,0,0.00,2021-2022,EPL
Jesuran Rak Sakyi,Crystal Palace,2,1,80,0.9,0,0.00,2021-2022,EPL
Aaron Ramsdale,Arsenal,34,34,"3,060",34.0,0,0.00,2021-2022,EPL
Jacob Ramsey,Aston Villa,34,29,"2,467",27.4,6,0.22,2021-2022,EPL
Raphinha,Leeds United,35,34,"2,915",32.4,11,0.34,2021-2022,EPL
Marcus Rashford,Manchester Utd,25,13,"1,235",13.7,4,0.29,2021-2022,EPL
Milot Rashica,Norwich City,31,25,"2,229",24.8,1,0.04,2021-2022,EPL
David Raya,Brentford,24,24,"2,160",24.0,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Nathan Redmond,Southampton,27,20,"1,833",20.4,1,0.05,2021-2022,EPL
Sergio Reguilón,Tottenham,25,22,"1,916",21.3,2,0.09,2021-2022,EPL
Declan Rice,West Ham,36,35,"3,179",35.3,1,0.03,2021-2022,EPL
Taylor Richards,Brighton,2,0,25,0.3,0,0.00,2021-2022,EPL
Richarlison,Everton,30,28,"2,523",28.0,10,0.36,2021-2022,EPL
Jaïro Riedewald,Crystal Palace,3,1,118,1.3,0,0.00,2021-2022,EPL
Matt Ritchie,Newcastle Utd,18,14,"1,337",14.9,0,0.00,2021-2022,EPL
Connor Roberts,Burnley,21,19,"1,692",18.8,1,0.05,2021-2022,EPL
Tyler Roberts,Leeds United,23,7,987,11.0,1,0.09,2021-2022,EPL
Andrew Robertson,Liverpool,29,29,"2,537",28.2,3,0.11,2021-2022,EPL
Joe Rodon,Tottenham,3,0,89,1.0,0,0.00,2021-2022,EPL
Rodri,Manchester City,33,33,"2,884",32.0,7,0.22,2021-2022,EPL
Rodrigo,Leeds United,31,27,"2,265",25.2,6,0.24,2021-2022,EPL
Jay Rodriguez,Burnley,29,13,"1,382",15.4,2,0.13,2021-2022,EPL
Mads Roerslev,Brentford,21,12,"1,240",13.8,1,0.07,2021-2022,EPL
Cristian Romero,Tottenham,22,21,"1,844",20.5,1,0.05,2021-2022,EPL
Oriol Romeu,Southampton,36,34,"2,889",32.1,2,0.06,2021-2022,EPL
Cristiano Ronaldo,Manchester Utd,30,27,"2,456",27.3,18,0.66,2021-2022,EPL
Salomón Rondón,Everton,20,8,790,8.8,1,0.11,2021-2022,EPL
Danny Rose,Watford,8,7,689,7.7,0,0.00,2021-2022,EPL
Jon Rowe,Norwich City,13,0,223,2.5,0,0.00,2021-2022,EPL
John Ruddy,Wolves,2,1,135,1.5,0,0.00,2021-2022,EPL
Antonio Rüdiger,Chelsea,34,34,"3,035",33.7,3,0.09,2021-2022,EPL
Lukas Rupp,Norwich City,19,7,769,8.5,0,0.00,2021-2022,EPL
José Sá,Wolves,37,37,"3,285",36.5,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Allan Saint-Maximin,Newcastle Utd,35,31,"2,804",31.2,5,0.16,2021-2022,EPL
Romain Saïss,Wolves,31,31,"2,705",30.1,2,0.07,2021-2022,EPL
Bukayo Saka,Arsenal,38,36,"2,978",33.1,11,0.33,2021-2022,EPL
Mohamed Salah,Liverpool,35,30,"2,762",30.7,23,0.75,2021-2022,EPL
Mohammed Salisu,Southampton,34,33,"2,972",33.0,0,0.00,2021-2022,EPL
Albert Sambi Lokonga,Arsenal,19,12,"1,134",12.6,0,0.00,2021-2022,EPL
Davinson Sánchez,Tottenham,23,17,"1,631",18.1,2,0.11,2021-2022,EPL
Robert Sánchez,Brighton,37,37,"3,329",37.0,0,0.00,2021-2022,EPL
Jadon Sancho,Manchester Utd,29,20,"1,900",21.1,3,0.14,2021-2022,EPL
Morgan Sanson,Aston Villa,10,3,356,4.0,0,0.00,2021-2022,EPL
Samir Santos,Watford,19,19,"1,673",18.6,0,0.00,2021-2022,EPL
Josh Sargent,Norwich City,26,18,"1,572",17.5,2,0.11,2021-2022,EPL
Jeremy Sarmiento,Brighton,5,1,48,0.5,0,0.00,2021-2022,EPL
Ismaila Sarr,Watford,22,21,"1,861",20.7,5,0.24,2021-2022,EPL
Malang Sarr,Chelsea,8,6,546,6.1,0,0.00,2021-2022,EPL
Dane Scarlett,Tottenham,1,0,4,0.0,0,0.00,2021-2022,EPL
Fabian Schär,Newcastle Utd,25,25,"2,158",24.0,2,0.08,2021-2022,EPL
Jeffrey Schlupp,Crystal Palace,32,20,"1,851",20.6,4,0.19,2021-2022,EPL
Kasper Schmeichel,Leicester City,37,37,"3,330",37.0,0,0.00,2021-2022,EPL
Ken Sema,Watford,18,7,852,9.5,0,0.00,2021-2022,EPL
Nélson Semedo,Wolves,25,25,"2,131",23.7,0,0.00,2021-2022,EPL
Ryan Sessegnon,Tottenham,15,13,"1,047",11.6,0,0.00,2021-2022,EPL
Jamie Shackleton,Leeds United,14,7,709,7.9,0,0.00,2021-2022,EPL
Luke Shaw,Manchester Utd,20,19,"1,601",17.8,0,0.00,2021-2022,EPL
Jonjo Shelvey,Newcastle Utd,24,22,"1,983",22.0,2,0.09,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Shola Shoretire,Manchester Utd,1,0,16,0.2,0,0.00,2021-2022,EPL
Francisco Sierralta,Watford,5,5,427,4.7,0,0.00,2021-2022,EPL
Bernardo Silva,Manchester City,35,33,"2,857",31.7,8,0.25,2021-2022,EPL
Fábio Silva,Wolves,22,6,572,6.4,0,0.00,2021-2022,EPL
Thiago Silva,Chelsea,32,28,"2,650",29.4,3,0.10,2021-2022,EPL
Ellis Simms,Everton,1,1,61,0.7,0,0.00,2021-2022,EPL
Moussa Sissoko,Watford,36,36,"3,220",35.8,2,0.06,2021-2022,EPL
Oliver Skipp,Tottenham,18,14,"1,350",15.0,0,0.00,2021-2022,EPL
William Smallbone,Southampton,4,2,133,1.5,0,0.00,2021-2022,EPL
Emile Smith Rowe,Arsenal,33,21,"1,921",21.3,10,0.47,2021-2022,EPL
Cédric Soares,Arsenal,21,16,"1,486",16.5,1,0.06,2021-2022,EPL
Tomáš Souček,West Ham,35,34,"3,062",34.0,5,0.15,2021-2022,EPL
Boubakary Soumaré,Leicester City,19,12,"1,102",12.2,0,0.00,2021-2022,EPL
Çağlar Söyüncü,Leicester City,28,28,"2,497",27.7,1,0.04,2021-2022,EPL
Tony Springett,Norwich City,3,1,141,1.6,0,0.00,2021-2022,EPL
Jason Steele,Brighton,1,1,90,1.0,0,0.00,2021-2022,EPL
Jed Steer,Aston Villa,1,1,90,1.0,0,0.00,2021-2022,EPL
Zack Steffen,Manchester City,1,1,90,1.0,0,0.00,2021-2022,EPL
Dale Stephens,Burnley,3,1,124,1.4,0,0.00,2021-2022,EPL
Jack Stephens,Southampton,11,9,811,9.0,0,0.00,2021-2022,EPL
Raheem Sterling,Manchester City,30,23,"2,128",23.6,13,0.55,2021-2022,EPL
Finley Stevens,Brentford,1,0,15,0.2,0,0.00,2021-2022,EPL
John Stones,Manchester City,14,12,"1,119",12.4,1,0.08,2021-2022,EPL
Pascal Struijk,Leeds United,29,22,"2,055",22.8,1,0.04,2021-2022,EPL
