Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Francesco Cassata,Genoa,8,2,227,2.5,0,0.00,2020-2021,Serie A
Samu Castillejo,Milan,28,12,"1,181",13.1,1,0.08,2020-2021,Serie A
Gaetano Castrovilli,Fiorentina,34,29,"2,332",25.9,5,0.19,2020-2021,Serie A
Danilo Cataldi,Lazio,19,4,568,6.3,0,0.00,2020-2021,Serie A
Federico Ceccherini,Hellas Verona,25,23,"1,738",19.3,0,0.00,2020-2021,Serie A
Federico Ceccherini,Fiorentina,3,3,270,3.0,0,0.00,2020-2021,Serie A
Luca Ceppitelli,Cagliari,19,16,"1,465",16.3,0,0.00,2020-2021,Serie A
Alberto Cerri,Cagliari,23,3,369,4.1,1,0.24,2020-2021,Serie A
Julian Chabot,Spezia,25,19,"1,655",18.4,1,0.05,2020-2021,Serie A
Giorgio Chiellini,Juventus,17,16,"1,386",15.4,0,0.00,2020-2021,Serie A
Federico Chiesa,Fiorentina,3,3,240,2.7,1,0.37,2020-2021,Serie A
Federico Chiesa,Juventus,30,28,"2,210",24.6,8,0.33,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Vlad Chiricheș,Sassuolo,24,22,"1,837",20.4,2,0.10,2020-2021,Serie A
Luca Cigarini,Crotone,14,13,929,10.3,0,0.00,2020-2021,Serie A
Antonio Cioffi,Napoli,1,0,12,0.1,0,0.00,2020-2021,Serie A
Ebrima Colley,Hellas Verona,23,4,734,8.2,1,0.12,2020-2021,Serie A
Omar Colley,Sampdoria,29,28,"2,591",28.8,2,0.07,2020-2021,Serie A
Simone Colombi,Parma,2,2,180,2.0,0,0.00,2020-2021,Serie A
Lorenzo Colombo,Milan,4,1,94,1.0,0,0.00,2020-2021,Serie A
Andrea Consigli,Sassuolo,37,37,"3,330",37.0,0,0.00,2020-2021,Serie A
Andrea Conti,Milan,3,0,28,0.3,0,0.00,2020-2021,Serie A
Andrea Conti,Parma,11,9,809,9.0,0,0.00,2020-2021,Serie A
Alex Cordaz,Crotone,36,36,"3,240",36.0,0,0.00,2020-2021,Serie A
Andreas Cornelius,Parma,29,21,"1,898",21.1,1,0.05,2020-2021,Serie A
Joaquín Correa,Lazio,28,25,"1,933",21.5,8,0.37,2020-2021,Serie A
Félix Correia,Juventus,1,0,7,0.1,0,0.00,2020-2021,Serie A
Douglas Costa,Juventus,2,0,42,0.5,0,0.00,2020-2021,Serie A
Angelo da Costa Júnior,Bologna,6,6,540,6.0,0,0.00,2020-2021,Serie A
Mamadou Coulibaly,Udinese,3,2,184,2.0,0,0.00,2020-2021,Serie A
Alessio Cragno,Cagliari,34,34,"3,060",34.0,0,0.00,2020-2021,Serie A
Gian Crespi,Crotone,1,1,90,1.0,0,0.00,2020-2021,Serie A
Domenico Criscito,Genoa,23,20,"1,726",19.2,1,0.05,2020-2021,Serie A
Bryan Cristante,Roma,34,22,"2,155",23.9,1,0.04,2020-2021,Serie A
Giovanni Crociata,Crotone,2,0,26,0.3,0,0.00,2020-2021,Serie A
Juan Cuadrado,Juventus,30,26,"2,175",24.2,2,0.08,2020-2021,Serie A
Giuseppe Cuomo,Crotone,13,8,801,8.9,0,0.00,2020-2021,Serie A
Patrick Cutrone,Fiorentina,11,0,196,2.2,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Wylan Cyprien,Parma,13,2,410,4.6,0,0.00,2020-2021,Serie A
Lennart-Marten Czyborra,Genoa,17,15,"1,173",13.0,1,0.08,2020-2021,Serie A
Danilo D'Ambrosio,Inter,19,7,699,7.8,3,0.39,2020-2021,Serie A
Bryan Dabo,Benevento,25,12,"1,117",12.4,0,0.00,2020-2021,Serie A
Diogo Dalot,Milan,21,10,"1,090",12.1,1,0.08,2020-2021,Serie A
Mikkel Damsgaard,Sampdoria,35,18,"1,773",19.7,2,0.10,2020-2021,Serie A
Danilo,Juventus,34,32,"2,916",32.4,1,0.03,2020-2021,Serie A
Andrea Danzi,Hellas Verona,2,1,104,1.2,0,0.00,2020-2021,Serie A
Ebrima Darboe,Roma,5,4,323,3.6,0,0.00,2020-2021,Serie A
Matteo Darmian,Parma,3,2,208,2.3,0,0.00,2020-2021,Serie A
Matteo Darmian,Inter,26,14,"1,160",12.9,3,0.23,2020-2021,Serie A
Paweł Dawidowicz,Hellas Verona,30,22,"1,860",20.7,0,0.00,2020-2021,Serie A
Sebastien De Maio,Udinese,15,9,853,9.5,0,0.00,2020-2021,Serie A
Rodrigo De Paul,Udinese,36,36,"3,201",35.6,9,0.25,2020-2021,Serie A
Mattia De Sciglio,Juventus,1,0,24,0.3,0,0.00,2020-2021,Serie A
Lorenzo De Silvestri,Bologna,29,25,"2,143",23.8,2,0.08,2020-2021,Serie A
Grégoire Defrel,Sassuolo,28,14,"1,336",14.8,3,0.20,2020-2021,Serie A
Alessandro Deiola,Spezia,12,4,360,4.0,0,0.00,2020-2021,Serie A
Alessandro Deiola,Cagliari,12,7,615,6.8,0,0.00,2020-2021,Serie A
Lorenzo Del Pinto,Benevento,1,0,11,0.1,0,0.00,2020-2021,Serie A
Cristian Dell'Orco,Spezia,8,2,262,2.9,0,0.00,2020-2021,Serie A
Merih Demiral,Juventus,15,10,940,10.4,0,0.00,2020-2021,Serie A
Diego Demme,Napoli,24,20,"1,590",17.7,2,0.11,2020-2021,Serie A
Stefano Denswil,Bologna,5,1,115,1.3,0,0.00,2020-2021,Serie A
Fabio Depaoli,Benevento,15,14,"1,120",12.4,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Fabio Depaoli,Sampdoria,2,1,77,0.9,0,0.00,2020-2021,Serie A
Fabio Depaoli,Atalanta,5,3,191,2.1,0,0.00,2020-2021,Serie A
Kastriot Dermaku,Parma,2,1,100,1.1,0,0.00,2020-2021,Serie A
Kiril Despodov,Cagliari,1,0,11,0.1,0,0.00,2020-2021,Serie A
Mattia Destro,Genoa,29,22,"1,606",17.8,11,0.62,2020-2021,Serie A
Gerard Deulofeu,Udinese,13,7,598,6.6,1,0.15,2020-2021,Serie A
Jacopo Dezi,Parma,2,1,79,0.9,0,0.00,2020-2021,Serie A
Samuel Di Carmine,Hellas Verona,11,6,500,5.6,0,0.00,2020-2021,Serie A
Samuel Di Carmine,Crotone,11,6,475,5.3,0,0.00,2020-2021,Serie A
Giovanni Di Lorenzo,Napoli,36,36,"3,240",36.0,3,0.08,2020-2021,Serie A
Alessandro Di Pardo,Juventus,4,0,14,0.2,0,0.00,2020-2021,Serie A
Giuseppe Di Serio,Benevento,16,1,292,3.2,0,0.00,2020-2021,Serie A
Amad Diallo,Atalanta,1,0,14,0.2,0,0.00,2020-2021,Serie A
Amadou Diambo,Benevento,1,0,3,0.0,0,0.00,2020-2021,Serie A
Amadou Diawara,Roma,18,7,658,7.3,1,0.14,2020-2021,Serie A
Brahim Díaz,Milan,27,15,"1,228",13.6,4,0.29,2020-2021,Serie A
Daan Dierckx,Parma,7,6,471,5.2,0,0.00,2020-2021,Serie A
Mitchell Dijks,Bologna,20,18,"1,481",16.5,0,0.00,2020-2021,Serie A
Federico Dimarco,Hellas Verona,35,29,"2,613",29.0,5,0.17,2020-2021,Serie A
Koffi Djidji,Crotone,20,16,"1,524",16.9,1,0.06,2020-2021,Serie A
Berat Djimsiti,Atalanta,33,28,"2,625",29.2,0,0.00,2020-2021,Serie A
Nicolás Domínguez,Bologna,28,15,"1,255",13.9,1,0.07,2020-2021,Serie A
Gianluigi Donnarumma,Milan,37,37,"3,330",37.0,0,0.00,2020-2021,Serie A
Bartłomiej Drągowski,Fiorentina,36,36,"3,148",35.0,0,0.00,2020-2021,Serie A
Denis Drăguș,Crotone,9,1,177,2.0,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Radu Drăgușin,Juventus,1,0,1,0.0,0,0.00,2020-2021,Serie A
Léo Duarte,Milan,1,0,19,0.2,0,0.00,2020-2021,Serie A
Alfred Duncan,Fiorentina,4,2,162,1.8,0,0.00,2020-2021,Serie A
Alfred Duncan,Cagliari,19,12,"1,068",11.9,0,0.00,2020-2021,Serie A
Paulo Dybala,Juventus,20,14,"1,132",12.6,4,0.32,2020-2021,Serie A
Edin Džeko,Roma,27,20,"1,824",20.3,7,0.35,2020-2021,Serie A
Steeve-Mike Ebongue,Genoa,3,0,52,0.6,0,0.00,2020-2021,Serie A
Simone Edera,Torino,2,0,52,0.6,0,0.00,2020-2021,Serie A
Albin Ekdal,Sampdoria,32,26,"2,299",25.5,2,0.08,2020-2021,Serie A
Elif Elmas,Napoli,33,3,740,8.2,2,0.24,2020-2021,Serie A
Alan Empereur,Hellas Verona,4,4,219,2.4,0,0.00,2020-2021,Serie A
Christian Eriksen,Inter,26,17,"1,385",15.4,3,0.19,2020-2021,Serie A
Martin Erlic,Spezia,27,19,"1,798",20.0,3,0.15,2020-2021,Serie A
Gonzalo Escalante,Lazio,24,4,733,8.1,0,0.00,2020-2021,Serie A
Nahuel Estévez,Spezia,27,19,"1,768",19.6,0,0.00,2020-2021,Serie A
Valentin Eysseric,Fiorentina,16,6,729,8.1,2,0.25,2020-2021,Serie A
Nicolò Fagioli,Juventus,1,0,21,0.2,0,0.00,2020-2021,Serie A
Iago Falque,Benevento,11,4,358,4.0,1,0.25,2020-2021,Serie A
Andri Fannar Baldursson,Bologna,8,1,217,2.4,0,0.00,2020-2021,Serie A
Paolo Faragò,Bologna,1,0,23,0.3,0,0.00,2020-2021,Serie A
Paolo Faragò,Cagliari,8,4,369,4.1,0,0.00,2020-2021,Serie A
Davide Faraoni,Hellas Verona,34,33,"2,891",32.1,4,0.12,2020-2021,Serie A
Mohamed Fares,Lazio,21,12,"1,139",12.7,0,0.00,2020-2021,Serie A
Diego Farias,Spezia,29,17,"1,514",16.8,4,0.24,2020-2021,Serie A
Andrea Favilli,Hellas Verona,11,2,339,3.8,2,0.53,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Federico Fazio,Roma,6,5,406,4.5,1,0.22,2020-2021,Serie A
Luiz Felipe,Lazio,14,10,909,10.1,0,0.00,2020-2021,Serie A
Alex Ferrari,Sampdoria,12,11,880,9.8,0,0.00,2020-2021,Serie A
Salvador Ferrer,Spezia,18,14,"1,190",13.2,0,0.00,2020-2021,Serie A
Marco Festa,Crotone,1,1,90,1.0,0,0.00,2020-2021,Serie A
Fernando Forestieri,Udinese,19,3,552,6.1,1,0.16,2020-2021,Serie A
Daam Foulon,Benevento,23,11,"1,021",11.3,0,0.00,2020-2021,Serie A
Gianluca Frabotta,Juventus,15,8,689,7.7,0,0.00,2020-2021,Serie A
Remo Freuler,Atalanta,34,32,"2,712",30.1,2,0.07,2020-2021,Serie A
Daniel Fuzato,Roma,5,5,450,5.0,0,0.00,2020-2021,Serie A
Matteo Gabbia,Milan,8,7,557,6.2,0,0.00,2020-2021,Serie A
Manolo Gabbiadini,Sampdoria,16,10,870,9.7,3,0.31,2020-2021,Serie A
Roberto Gagliardini,Inter,28,14,"1,232",13.7,3,0.22,2020-2021,Serie A
Riccardo Gagliolo,Parma,28,22,"1,956",21.7,2,0.09,2020-2021,Serie A
Adolfo Gaich,Benevento,15,9,768,8.5,2,0.23,2020-2021,Serie A
Andrey Galabinov,Spezia,12,4,430,4.8,3,0.63,2020-2021,Serie A
Manuel Gasparini,Udinese,1,0,3,0.0,0,0.00,2020-2021,Serie A
Gervinho,Parma,27,25,"2,021",22.5,5,0.22,2020-2021,Serie A
Paolo Ghiglione,Genoa,23,14,"1,358",15.1,0,0.00,2020-2021,Serie A
Faouzi Ghoulam,Napoli,11,3,289,3.2,0,0.00,2020-2021,Serie A
Kamil Glik,Benevento,36,36,"3,206",35.6,2,0.06,2020-2021,Serie A
Diego Godín,Cagliari,28,28,"2,508",27.9,1,0.04,2020-2021,Serie A
Amer Gojak,Torino,15,6,475,5.3,1,0.19,2020-2021,Serie A
Edoardo Goldaniga,Genoa,25,19,"1,857",20.6,0,0.00,2020-2021,Serie A
Vladimir Golemić,Crotone,30,26,"2,341",26.0,2,0.08,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Pierluigi Gollini,Atalanta,25,25,"2,156",24.0,0,0.00,2020-2021,Serie A
Tomislav Gomelt,Crotone,2,0,19,0.2,0,0.00,2020-2021,Serie A
Papu Gómez,Atalanta,10,9,666,7.4,4,0.54,2020-2021,Serie A
Robin Gosens,Atalanta,32,30,"2,523",28.0,11,0.39,2020-2021,Serie A
Alberto Grassi,Parma,23,13,"1,177",13.1,0,0.00,2020-2021,Serie A
Koray Günter,Hellas Verona,27,21,"1,768",19.6,0,0.00,2020-2021,Serie A
Manu Gyabuaa,Atalanta,1,0,2,0.0,0,0.00,2020-2021,Serie A
Emmanuel Gyasi,Spezia,37,32,"2,851",31.7,4,0.13,2020-2021,Serie A
Achraf Hakimi,Inter,37,29,"2,665",29.6,7,0.24,2020-2021,Serie A
Samir Handanović,Inter,37,37,"3,240",36.0,0,0.00,2020-2021,Serie A
Lukáš Haraslín,Sassuolo,14,2,333,3.7,0,0.00,2020-2021,Serie A
Hans Hateboer,Atalanta,22,20,"1,762",19.6,2,0.10,2020-2021,Serie A
Eduardo Henrique,Crotone,18,8,924,10.3,1,0.10,2020-2021,Serie A
Theo Hernández,Milan,33,33,"2,933",32.6,7,0.21,2020-2021,Serie A
Hernani,Parma,33,27,"2,189",24.3,7,0.29,2020-2021,Serie A
Përparim Hetemaj,Benevento,31,27,"2,212",24.6,0,0.00,2020-2021,Serie A
Aaron Hickey,Bologna,11,10,758,8.4,0,0.00,2020-2021,Serie A
Wesley Hoedt,Lazio,17,10,952,10.6,0,0.00,2020-2021,Serie A
Elseid Hysaj,Napoli,24,20,"1,768",19.6,0,0.00,2020-2021,Serie A
Simone Iacoponi,Parma,16,13,"1,193",13.3,0,0.00,2020-2021,Serie A
Roger Ibanez,Roma,30,28,"2,398",26.6,0,0.00,2020-2021,Serie A
Zlatan Ibrahimović,Milan,19,18,"1,493",16.6,15,0.90,2020-2021,Serie A
Igor,Fiorentina,21,13,"1,168",13.0,0,0.00,2020-2021,Serie A
Ivan Ilić,Hellas Verona,29,19,"1,835",20.4,2,0.10,2020-2021,Serie A
Josip Iličić,Atalanta,28,17,"1,526",17.0,6,0.35,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Ciro Immobile,Lazio,35,34,"2,849",31.7,20,0.63,2020-2021,Serie A
Riccardo Improta,Benevento,34,23,"2,335",25.9,1,0.04,2020-2021,Serie A
Roberto Inglese,Parma,14,6,576,6.4,0,0.00,2020-2021,Serie A
Lorenzo Insigne,Napoli,35,33,"2,865",31.8,19,0.60,2020-2021,Serie A
Roberto Insigne,Benevento,30,17,"1,599",17.8,2,0.11,2020-2021,Serie A
Artur Ioniță,Benevento,36,34,"2,835",31.5,2,0.06,2020-2021,Serie A
Ardian Ismajli,Spezia,17,14,"1,297",14.4,1,0.07,2020-2021,Serie A
Armando Izzo,Torino,25,24,"2,004",22.3,2,0.09,2020-2021,Serie A
Mato Jajalo,Udinese,1,0,34,0.4,0,0.00,2020-2021,Serie A
Jakub Jankto,Sampdoria,35,29,"2,409",26.8,6,0.22,2020-2021,Serie A
Juan Jesus,Roma,5,0,157,1.7,0,0.00,2020-2021,Serie A
Hamed Junior Traorè,Sassuolo,35,20,"1,789",19.9,5,0.25,2020-2021,Serie A
Musa Juwara,Bologna,5,0,46,0.5,0,0.00,2020-2021,Serie A
Nikola Kalinić,Hellas Verona,19,15,"1,063",11.8,2,0.17,2020-2021,Serie A
Yayah Kallon,Genoa,1,0,45,0.5,0,0.00,2020-2021,Serie A
Pierre Kalulu,Milan,13,7,727,8.1,1,0.12,2020-2021,Serie A
Yann Karamoh,Parma,24,16,"1,294",14.4,2,0.14,2020-2021,Serie A
Isaac Karamoko,Sassuolo,1,0,1,0.0,0,0.00,2020-2021,Serie A
Augustus Kargbo,Crotone,1,0,32,0.4,0,0.00,2020-2021,Serie A
Rick Karsdorp,Roma,34,28,"2,544",28.3,1,0.04,2020-2021,Serie A
Franck Kessié,Milan,37,36,"3,226",35.8,13,0.36,2020-2021,Serie A
Omar Khailoti,Bologna,1,0,28,0.3,0,0.00,2020-2021,Serie A
Simon Kjær,Milan,28,28,"2,393",26.6,0,0.00,2020-2021,Serie A
Ragnar Klavan,Cagliari,15,9,770,8.6,0,0.00,2020-2021,Serie A
Justin Kluivert,Roma,2,0,19,0.2,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Aleksandr Kokorin,Fiorentina,4,0,94,1.0,0,0.00,2020-2021,Serie A
Aleksandar Kolarov,Inter,7,4,390,4.3,0,0.00,2020-2021,Serie A
Márk Kosznovszky,Parma,1,1,90,1.0,0,0.00,2020-2021,Serie A
Christian Kouamé,Fiorentina,33,9,995,11.1,1,0.09,2020-2021,Serie A
Kalidou Koulibaly,Napoli,26,25,"2,209",24.5,0,0.00,2020-2021,Serie A
Viktor Kovalenko,Atalanta,1,0,4,0.0,0,0.00,2020-2021,Serie A
Rade Krunić,Milan,25,5,723,8.0,1,0.12,2020-2021,Serie A
Juraj Kucka,Parma,28,28,"2,334",25.9,7,0.27,2020-2021,Serie A
Dejan Kulusevski,Juventus,35,19,"1,923",21.4,4,0.19,2020-2021,Serie A
Marash Kumbulla,Roma,21,14,"1,363",15.1,1,0.07,2020-2021,Serie A
Jasmin Kurtić,Parma,34,31,"2,739",30.4,4,0.13,2020-2021,Serie A
Giorgos Kyriakopoulos,Sassuolo,23,16,"1,456",16.2,1,0.06,2020-2021,Serie A
Antonino La Gumina,Sampdoria,9,4,341,3.8,0,0.00,2020-2021,Serie A
Sam Lammers,Atalanta,15,1,291,3.2,2,0.62,2020-2021,Serie A
Gianluca Lapadula,Benevento,37,29,"2,563",28.5,8,0.28,2020-2021,Serie A
Danilo Larangeira,Bologna,35,34,"3,132",34.8,0,0.00,2020-2021,Serie A
Kevin Lasagna,Udinese,17,12,"1,103",12.3,2,0.16,2020-2021,Serie A
Kevin Lasagna,Hellas Verona,19,14,"1,267",14.1,2,0.14,2020-2021,Serie A
Vincent Laurini,Parma,14,10,870,9.7,0,0.00,2020-2021,Serie A
Darko Lazović,Hellas Verona,32,27,"2,503",27.8,3,0.11,2020-2021,Serie A
Manuel Lazzari,Lazio,32,30,"2,613",29.0,2,0.07,2020-2021,Serie A
Rafael Leão,Milan,30,22,"1,924",21.4,6,0.28,2020-2021,Serie A
Lucas Leiva,Lazio,32,30,"2,131",23.7,0,0.00,2020-2021,Serie A
Lukas Lerager,Genoa,16,13,"1,159",12.9,0,0.00,2020-2021,Serie A
Mehdi Léris,Sampdoria,20,3,386,4.3,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Karlo Letica,Sampdoria,1,1,90,1.0,0,0.00,2020-2021,Serie A
Gaetano Letizia,Benevento,24,18,"1,570",17.4,3,0.17,2020-2021,Serie A
Matthijs de Ligt,Juventus,27,25,"2,220",24.7,1,0.04,2020-2021,Serie A
Karol Linetty,Torino,27,20,"1,832",20.4,1,0.05,2020-2021,Serie A
Pol Lirola,Fiorentina,12,4,498,5.5,0,0.00,2020-2021,Serie A
Fernando Llorente,Udinese,14,8,713,7.9,1,0.13,2020-2021,Serie A
Fernando Llorente,Napoli,3,0,52,0.6,0,0.00,2020-2021,Serie A
Stanislav Lobotka,Napoli,15,0,154,1.7,0,0.00,2020-2021,Serie A
Manuel Locatelli,Sassuolo,34,32,"2,883",32.0,4,0.12,2020-2021,Serie A
Maxime Lopez,Sassuolo,29,22,"1,864",20.7,2,0.10,2020-2021,Serie A
Pau López,Roma,21,20,"1,817",20.2,0,0.00,2020-2021,Serie A
Matteo Lovato,Hellas Verona,24,14,"1,386",15.4,0,0.00,2020-2021,Serie A
Hirving Lozano,Napoli,32,23,"1,965",21.8,11,0.50,2020-2021,Serie A
José Luis Palomino,Atalanta,36,25,"2,428",27.0,1,0.04,2020-2021,Serie A
Romelu Lukaku,Inter,36,32,"2,884",32.0,24,0.75,2020-2021,Serie A
Saša Lukić,Torino,32,24,"2,106",23.4,3,0.13,2020-2021,Serie A
Senad Lulić,Lazio,16,8,718,8.0,0,0.00,2020-2021,Serie A
Sebastiano Luperto,Crotone,23,22,"1,879",20.9,0,0.00,2020-2021,Serie A
Lyanco,Torino,23,21,"1,959",21.8,0,0.00,2020-2021,Serie A
Charalambos Lykogiannis,Cagliari,31,29,"2,418",26.9,4,0.15,2020-2021,Serie A
Lisandro Magallán,Crotone,28,25,"2,181",24.2,1,0.04,2020-2021,Serie A
Christian Maggio,Benevento,8,2,297,3.3,0,0.00,2020-2021,Serie A
Giulio Maggiore,Spezia,33,26,"2,214",24.6,3,0.12,2020-2021,Serie A
Francesco Magnanelli,Sassuolo,10,7,440,4.9,0,0.00,2020-2021,Serie A
Giangiacomo Magnani,Hellas Verona,25,15,"1,510",16.8,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Jean-Victor Makengo,Udinese,17,5,522,5.8,0,0.00,2020-2021,Serie A
Nikola Maksimović,Napoli,17,12,"1,207",13.4,0,0.00,2020-2021,Serie A
Kévin Malcuit,Fiorentina,5,2,207,2.3,0,0.00,2020-2021,Serie A
Kévin Malcuit,Napoli,2,0,33,0.4,0,0.00,2020-2021,Serie A
Daniel Maldini,Milan,5,0,29,0.3,0,0.00,2020-2021,Serie A
Ruslan Malinovskyi,Atalanta,36,22,"1,876",20.8,8,0.38,2020-2021,Serie A
Dennis Man,Parma,14,8,699,7.8,2,0.26,2020-2021,Serie A
Gianluca Mancini,Roma,33,33,"2,852",31.7,4,0.13,2020-2021,Serie A
Rolando Mandragora,Udinese,10,3,398,4.4,0,0.00,2020-2021,Serie A
Rolando Mandragora,Torino,17,17,"1,525",16.9,3,0.18,2020-2021,Serie A
Mario Mandžukić,Milan,10,1,212,2.4,0,0.00,2020-2021,Serie A
Niccolò Manfredini,Benevento,1,1,90,1.0,0,0.00,2020-2021,Serie A
Kostas Manolas,Napoli,30,27,"2,298",25.5,0,0.00,2020-2021,Serie A
Juan Manuel Ramos,Spezia,6,2,294,3.3,0,0.00,2020-2021,Serie A
Federico Marchetti,Genoa,4,4,334,3.7,0,0.00,2020-2021,Serie A
Riccardo Marchizza,Spezia,24,17,"1,561",17.3,0,0.00,2020-2021,Serie A
Gian Marco Ferrari,Sassuolo,34,33,"3,014",33.5,0,0.00,2020-2021,Serie A
Răzvan Marin,Cagliari,37,35,"2,965",32.9,3,0.09,2020-2021,Serie A
Marlon,Sassuolo,24,19,"1,742",19.4,0,0.00,2020-2021,Serie A
Luca Marrone,Crotone,21,18,"1,588",17.6,0,0.00,2020-2021,Serie A
Lautaro Martínez,Inter,38,30,"2,561",28.5,17,0.60,2020-2021,Serie A
Lucas Martínez Quarta,Fiorentina,21,15,"1,483",16.5,1,0.06,2020-2021,Serie A
Adam Marušić,Lazio,36,33,"2,966",33.0,2,0.06,2020-2021,Serie A
Andrea Masiello,Genoa,30,30,"2,563",28.5,0,0.00,2020-2021,Serie A
Giuseppe Mastinu,Spezia,3,0,32,0.4,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Ryder Matos,Udinese,1,0,13,0.1,0,0.00,2020-2021,Serie A
Federico Mattiello,Spezia,1,0,36,0.4,0,0.00,2020-2021,Serie A
Borja Mayoral,Roma,31,18,"1,551",17.2,10,0.58,2020-2021,Serie A
Antonio Mazzotta,Crotone,2,1,56,0.6,0,0.00,2020-2021,Serie A
Ibrahima Mbaye,Bologna,8,5,428,4.8,1,0.21,2020-2021,Serie A
Weston McKennie,Juventus,34,18,"1,702",18.9,5,0.26,2020-2021,Serie A
Gary Medel,Bologna,11,6,511,5.7,0,0.00,2020-2021,Serie A
Soualiho Meïté,Torino,14,11,920,10.2,1,0.10,2020-2021,Serie A
Soualiho Meïté,Milan,16,4,588,6.5,0,0.00,2020-2021,Serie A
Filippo Melegoni,Genoa,14,3,389,4.3,0,0.00,2020-2021,Serie A
Arthur Melo,Juventus,22,13,"1,157",12.9,1,0.08,2020-2021,Serie A
Alex Meret,Napoli,22,22,"1,980",22.0,0,0.00,2020-2021,Serie A
Yıldırım Mert Çetin,Hellas Verona,6,4,418,4.6,0,0.00,2020-2021,Serie A
Dries Mertens,Napoli,29,18,"1,459",16.2,9,0.56,2020-2021,Serie A
Junior Messias,Crotone,36,36,"3,215",35.7,9,0.25,2020-2021,Serie A
Petar Mićin,Udinese,1,0,15,0.2,0,0.00,2020-2021,Serie A
Valentin Mihaila,Parma,16,4,698,7.8,3,0.39,2020-2021,Serie A
Nikola Milenković,Fiorentina,34,34,"3,034",33.7,3,0.09,2020-2021,Serie A
Sergej Milinković-Savić,Lazio,32,32,"2,746",30.5,8,0.26,2020-2021,Serie A
Vanja Milinković-Savić,Torino,5,5,450,5.0,0,0.00,2020-2021,Serie A
Vincenzo Millico,Torino,3,0,21,0.2,0,0.00,2020-2021,Serie A
Aleksei Miranchuk,Atalanta,25,4,675,7.5,4,0.53,2020-2021,Serie A
Antonio Mirante,Roma,13,13,"1,153",12.8,0,0.00,2020-2021,Serie A
Henrikh Mkhitaryan,Roma,34,30,"2,745",30.5,13,0.43,2020-2021,Serie A
Johan Mojica,Atalanta,11,3,299,3.3,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Nahuel Molina,Udinese,29,18,"1,828",20.3,2,0.10,2020-2021,Serie A
Salvatore Molina,Crotone,29,28,"2,315",25.7,1,0.04,2020-2021,Serie A
Gabriele Moncini,Benevento,10,4,357,4.0,0,0.00,2020-2021,Serie A
Cristóbal Montiel,Fiorentina,2,0,4,0.0,0,0.00,2020-2021,Serie A
Lorenzo Montipò,Benevento,37,37,"3,330",37.0,0,0.00,2020-2021,Serie A
Luca Mora,Spezia,4,1,113,1.3,0,0.00,2020-2021,Serie A
Álvaro Morata,Juventus,32,23,"2,014",22.4,11,0.49,2020-2021,Serie A
Raúl Moro,Lazio,1,0,11,0.1,0,0.00,2020-2021,Serie A
Mert Müldür,Sassuolo,28,18,"1,672",18.6,0,0.00,2020-2021,Serie A
Luis Muriel,Atalanta,36,16,"1,436",16.0,22,1.38,2020-2021,Serie A
Vedat Muriqi,Lazio,27,7,832,9.2,1,0.11,2020-2021,Serie A
Nicola Murru,Torino,14,7,569,6.3,0,0.00,2020-2021,Serie A
Mateo Musacchio,Lazio,4,2,229,2.5,0,0.00,2020-2021,Serie A
Mateo Musacchio,Milan,1,0,34,0.4,0,0.00,2020-2021,Serie A
Juan Musso,Udinese,35,35,"3,147",35.0,0,0.00,2020-2021,Serie A
Joakim Mæhle,Atalanta,20,12,"1,216",13.5,0,0.00,2020-2021,Serie A
Radja Nainggolan,Cagliari,22,22,"1,841",20.5,1,0.05,2020-2021,Serie A
Radja Nainggolan,Inter,4,0,46,0.5,0,0.00,2020-2021,Serie A
Nahitan Nández,Cagliari,32,31,"2,737",30.4,2,0.07,2020-2021,Serie A
Ilija Nestorovski,Udinese,22,4,701,7.8,2,0.26,2020-2021,Serie A
Nicolas Nkoulou,Torino,18,16,"1,358",15.1,1,0.07,2020-2021,Serie A
Bram Nuytinck,Udinese,20,19,"1,641",18.2,1,0.05,2020-2021,Serie A
Simeon Nwankwo,Crotone,38,31,"2,943",32.7,20,0.61,2020-2021,Serie A
M'Bala Nzola,Spezia,25,21,"1,896",21.1,11,0.52,2020-2021,Serie A
Pedro Obiang,Sassuolo,33,16,"1,469",16.3,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Brian Oddei,Sassuolo,5,0,45,0.5,0,0.00,2020-2021,Serie A
Stefano Okaka,Udinese,22,17,"1,489",16.5,4,0.24,2020-2021,Serie A
Christian Oliva,Cagliari,10,3,388,4.3,0,0.00,2020-2021,Serie A
